epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.298430,4.214121,0.840500,7.14
2,4.207940,4.200294,0.928500,5.82
3,4.196645,4.199016,0.932000,5.80
4,4.190546,4.190675,0.955500,5.80
5,4.188905,4.195933,0.958000,5.79
6,4.187436,4.194624,0.949500,5.80
7,4.185881,4.192631,0.968500,5.79
8,4.185224,4.194996,0.955000,5.79
9,4.184863,4.194916,0.961000,5.79
10,4.183801,4.195683,0.949000,5.80
11,4.182253,4.190417,0.979500,5.80
12,4.183266,4.193318,0.953000,5.79
13,4.184158,4.196475,0.946000,5.79
14,4.183170,4.191449,0.957500,5.79
15,4.181651,4.193331,0.959000,5.79
16,4.182408,4.191200,0.985500,5.80
17,4.181435,4.192925,0.978500,5.80
18,4.181549,4.190690,0.979000,5.79
19,4.182052,4.191410,0.965500,5.79
20,4.182945,4.195833,0.958000,5.79
21,4.182002,4.186170,0.990500,5.79
22,4.181858,4.190689,0.980000,5.79
23,4.183160,4.193498,0.979000,5.79
24,4.182944,4.194665,0.996000,5.79
25,4.181726,4.194837,0.986000,5.78
26,4.181521,4.196166,0.976500,5.78
27,4.182156,4.194092,0.987000,5.78
28,4.183262,4.195597,0.989000,5.78
29,4.183584,4.194360,0.983500,5.77
30,4.184159,4.193393,0.988000,5.78
31,4.182821,4.193253,0.989000,5.77
32,4.181530,4.190806,0.989000,5.77
33,4.180845,4.194252,0.982000,5.77
34,4.180588,4.192345,0.986000,5.77
35,4.180817,4.193175,0.981500,5.78
36,4.180725,4.191226,0.996500,5.77
37,4.180633,4.191240,0.984500,5.77
38,4.178797,4.192306,0.997500,5.78
39,4.179624,4.186690,0.995500,5.77
40,4.180374,4.192193,0.994000,5.76
41,4.179960,4.192274,0.989000,5.77
42,4.179273,4.191120,0.994000,5.77
43,4.180357,4.191600,0.999000,5.77
44,4.180897,4.197396,0.994500,5.77
45,4.180631,4.195429,0.991500,5.77
46,4.178488,4.194169,0.993000,5.77
47,4.178088,4.195242,0.976500,5.77
48,4.179847,4.189965,0.997500,5.76
49,4.179700,4.197087,0.992000,5.76
50,4.178445,4.200489,0.987500,5.77
