layer,head_0,head_1,head_2,head_3,head_4,head_5
0,3.393409252166748,3.8351986408233643,3.5732126235961914,3.4972050189971924,3.2848782539367676,3.290658950805664
1,3.846254348754883,3.842376708984375,3.75616717338562,3.750995635986328,1.140740156173706,3.7451043128967285
2,3.863193988800049,3.774435043334961,3.5039758682250977,3.549610137939453,3.2483060359954834,3.749779462814331
3,3.7872188091278076,2.83744740486145,3.4505014419555664,3.5173003673553467,3.519569158554077,3.54299259185791
4,3.4910507202148438,3.259946823120117,3.529463052749634,3.631319761276245,3.080091714859009,3.8229918479919434
5,3.5320401191711426,3.6554532051086426,3.6670308113098145,3.52543306350708,3.606658935546875,3.5568583011627197
