epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.519984,4.221597,0.280250,6.48
2,4.199395,4.179684,0.280250,4.56
3,4.164849,4.149368,0.289250,4.56
4,4.144997,4.138194,0.295000,4.55
5,4.136790,4.132135,0.381250,4.57
6,4.131790,4.128010,0.399750,4.56
7,4.128213,4.125299,0.400750,4.55
8,4.125367,4.122507,0.400750,4.55
9,4.123266,4.121031,0.427500,4.55
10,4.121950,4.119991,0.445250,4.55
11,4.120827,4.118742,0.445500,4.55
12,4.120070,4.118235,0.445500,4.54
13,4.119305,4.118181,0.445500,4.56
14,4.118901,4.117107,0.445500,4.55
15,4.118216,4.117001,0.445500,4.55
16,4.117941,4.117147,0.445500,4.55
17,4.117501,4.116131,0.445500,4.55
18,4.117293,4.116501,0.443500,4.55
19,4.116928,4.116066,0.442750,4.56
20,4.116532,4.115449,0.461750,4.54
21,4.116161,4.114932,0.465750,4.54
22,4.115886,4.114789,0.466750,4.54
23,4.115643,4.113900,0.466750,4.55
24,4.115405,4.114185,0.466500,4.54
25,4.115028,4.114106,0.467500,4.55
26,4.114890,4.113922,0.466500,4.56
27,4.114537,4.113488,0.466500,4.55
28,4.114485,4.113041,0.466500,4.55
29,4.114297,4.113049,0.467750,4.55
30,4.114096,4.113231,0.466500,4.54
