epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.896683,4.889014,0.010500,135.33
2,4.889105,4.888144,0.006500,134.17
3,4.886479,4.883097,0.006000,134.12
4,4.882643,4.882524,0.007500,134.18
5,4.882052,4.882232,0.008500,134.28
6,4.881464,4.882506,0.008500,134.29
7,4.874618,4.868435,0.320500,134.27
8,4.862952,4.859515,0.940500,134.26
9,4.854995,4.856757,1.000000,134.21
10,4.853485,4.856705,0.999500,134.16
11,4.852559,4.857128,1.000000,134.12
12,4.851550,4.857935,1.000000,133.96
13,4.850253,4.859050,0.998000,133.48
14,4.848516,4.860222,1.000000,128.46
15,4.846422,4.861989,0.989000,128.43
16,4.843811,4.862647,1.000000,128.60
17,4.840516,4.866055,1.000000,128.62
18,4.836281,4.868423,1.000000,128.57
19,4.831568,4.873731,1.000000,128.57
20,4.826011,4.877649,1.000000,128.70
21,4.819491,4.885391,1.000000,128.63
22,4.812454,4.888904,1.000000,128.54
23,4.804227,4.895933,1.000000,128.58
24,4.795477,4.908737,1.000000,128.59
25,4.785498,4.912131,1.000000,128.58
26,4.774463,4.922165,1.000000,128.50
27,4.763417,4.935890,1.000000,128.52
28,4.751568,4.945736,1.000000,128.50
29,4.739227,4.952780,1.000000,128.51
30,4.726703,4.956651,1.000000,128.58
