epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,2.414039,2.247061,0.649200,57.01
2,2.216073,2.180424,0.800200,56.68
3,2.165801,2.149955,0.901200,56.69
4,2.138158,2.136307,0.911000,56.68
5,2.121866,2.130455,0.947600,56.68
6,2.111070,2.122852,0.975400,56.69
7,2.101055,2.120336,0.986800,56.69
8,2.092615,2.118815,0.981400,56.68
9,2.082908,2.121582,0.986400,56.69
10,2.071510,2.128405,0.994600,56.68
11,2.058512,2.127622,0.992800,56.65
12,2.044719,2.137332,0.995400,56.65
13,2.027151,2.148034,0.997400,56.65
14,2.010278,2.156238,0.995400,56.65
15,1.990803,2.173426,0.993400,56.65
16,1.972714,2.191221,0.994400,56.64
17,1.956451,2.206319,0.995800,56.64
18,1.940305,2.226209,0.997200,56.65
19,1.929626,2.241509,0.994000,56.65
20,1.919714,2.257657,0.997000,56.65
21,1.909231,2.276943,0.997400,56.66
22,1.901639,2.281615,0.997400,56.67
23,1.893873,2.294753,0.996200,56.66
24,1.885412,2.303850,0.996800,56.66
25,1.876596,2.316309,0.998200,56.67
26,1.864980,2.326698,0.998200,56.67
27,1.853582,2.349534,0.997000,56.67
28,1.841248,2.358320,0.998000,56.67
29,1.825223,2.379244,0.998600,56.67
30,1.808573,2.404594,0.997800,56.68
31,1.788849,2.416439,0.997400,56.69
32,1.766053,2.446333,0.997800,56.69
33,1.741041,2.470379,0.998000,56.69
34,1.712213,2.505450,0.998800,56.70
35,1.680815,2.544864,0.997800,56.70
36,1.650009,2.581758,0.998600,56.71
37,1.618660,2.627272,0.998200,56.72
38,1.586864,2.657857,0.998200,56.71
39,1.557368,2.700229,0.997600,56.72
40,1.525159,2.758500,0.997200,56.71
41,1.495083,2.789761,0.997800,56.71
42,1.465217,2.837750,0.997600,56.70
43,1.436959,2.889973,0.999000,56.68
44,1.407653,2.921434,0.997800,56.69
45,1.379964,2.987522,0.997600,56.68
46,1.355139,3.021246,0.998200,56.67
47,1.333880,3.070050,0.998600,56.66
48,1.308962,3.125266,0.998000,56.66
49,1.286502,3.163207,0.997400,56.65
50,1.266427,3.218038,0.997800,56.66
