epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.593849,4.245342,0.285250,4.85
2,4.212861,4.197980,0.285250,4.46
3,4.187117,4.173514,0.286000,4.46
4,4.164324,4.154422,0.295250,4.46
5,4.148157,4.142506,0.297750,4.46
6,4.142459,4.140780,0.306500,4.46
7,4.139549,4.139639,0.306250,4.45
8,4.137903,4.138119,0.306250,4.46
9,4.136657,4.138092,0.307250,4.45
10,4.135756,4.138101,0.306250,4.46
11,4.135049,4.135583,0.306250,4.46
12,4.134605,4.136661,0.306750,4.45
13,4.134073,4.137512,0.305500,4.46
14,4.133775,4.136759,0.306250,4.45
15,4.133572,4.137341,0.306250,4.46
16,4.133386,4.135796,0.306250,4.46
17,4.133245,4.137171,0.306000,4.46
18,4.133164,4.134805,0.303000,4.46
19,4.133039,4.135759,0.306250,4.45
20,4.132926,4.135953,0.306000,4.46
21,4.132841,4.136502,0.306000,4.45
22,4.132776,4.135475,0.303000,4.45
23,4.132706,4.135569,0.306250,4.45
24,4.132668,4.135805,0.306000,4.45
25,4.132451,4.134990,0.303000,4.44
26,4.132468,4.135129,0.303000,4.45
27,4.132361,4.135603,0.303000,4.46
28,4.132334,4.135258,0.303750,4.45
29,4.132305,4.135690,0.303750,4.45
30,4.132250,4.134673,0.306000,4.45
