epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.186417,4.124564,0.008104,26.82
2,4.121458,4.109050,0.010679,26.52
3,4.111964,4.105412,0.010279,26.51
4,4.109485,4.097405,0.009621,26.51
5,4.112706,4.106029,0.009062,26.51
6,4.105989,4.095289,0.011916,26.51
7,4.095545,4.091623,0.012575,26.51
8,4.101974,4.094398,0.013253,26.50
9,4.099108,4.084949,0.013154,26.52
10,4.082128,4.074396,0.015729,26.51
11,4.085165,4.080320,0.013353,26.52
12,4.103252,4.098741,0.010519,26.49
13,4.104420,4.097081,0.011417,26.51
14,4.105556,4.092243,0.012315,26.50
15,4.100424,4.088904,0.013453,26.51
16,4.099569,4.093275,0.012974,26.50
17,4.100836,4.087719,0.014691,26.50
18,4.098564,4.088355,0.013513,26.50
19,4.094723,4.081547,0.012814,26.51
20,4.099475,4.095088,0.015070,26.48
21,4.104749,4.100257,0.010499,26.50
22,4.109785,4.096625,0.011617,26.50
23,4.108114,4.100014,0.013234,26.50
24,4.101297,4.090379,0.013253,26.48
25,4.095420,4.083791,0.014311,26.51
26,4.091048,4.088329,0.012974,26.50
27,4.090855,4.077311,0.014092,26.49
28,4.084477,4.082622,0.015788,26.49
29,4.090485,4.080913,0.014651,26.49
30,4.093606,4.081104,0.015050,26.51
31,4.101873,4.099453,0.010878,26.50
32,4.108018,4.108488,0.009022,26.51
33,4.113562,4.103458,0.013373,26.51
34,4.105912,4.096390,0.011597,26.51
35,4.104584,4.097147,0.012455,26.50
36,4.105396,4.098025,0.012515,26.51
37,4.106316,4.099364,0.012715,26.50
38,4.103320,4.093011,0.014391,26.50
39,4.104470,4.088345,0.016287,26.49
40,4.090468,4.084831,0.016866,26.48
41,4.097977,4.097641,0.015988,26.48
42,4.101623,4.094346,0.015908,26.46
43,4.097880,4.086135,0.016327,26.46
44,4.093187,4.089623,0.016387,26.48
45,4.093181,4.085253,0.013034,26.48
46,4.089432,4.082311,0.016287,26.47
47,4.088583,4.079828,0.018144,26.46
48,4.090910,4.088826,0.012754,26.46
49,4.093354,4.085393,0.015629,26.47
50,4.087336,4.081882,0.019062,26.45
