epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,3.473190,3.364669,0.969000,26.68
2,3.366959,3.358645,0.975500,26.37
3,3.357747,3.354629,0.978100,26.37
4,3.353280,3.351201,0.983600,26.41
5,3.349727,3.346377,0.989100,26.38
6,3.347350,3.347546,0.984900,26.37
7,3.346260,3.346008,0.988200,26.35
8,3.344860,3.342450,0.990200,26.33
9,3.342682,3.342198,0.991100,26.32
10,3.342055,3.344136,0.991300,26.32
11,3.340993,3.343990,0.990600,26.33
12,3.340032,3.342302,0.993100,26.32
13,3.338590,3.342940,0.990000,26.32
14,3.338930,3.341390,0.992600,26.32
15,3.337208,3.341018,0.995700,26.32
16,3.336930,3.339961,0.992600,26.32
17,3.335660,3.341680,0.993400,26.32
18,3.334952,3.342581,0.991500,26.33
19,3.334586,3.341295,0.993800,26.32
20,3.333251,3.341013,0.995000,26.33
21,3.332212,3.341909,0.993700,26.32
22,3.331792,3.343775,0.994100,26.33
23,3.330177,3.342147,0.995800,26.32
24,3.328504,3.344288,0.994400,26.33
25,3.327757,3.345086,0.995600,26.32
26,3.326446,3.346345,0.994500,26.33
27,3.324530,3.348567,0.993600,26.32
28,3.322663,3.348638,0.995500,26.33
29,3.320127,3.352552,0.993300,26.32
30,3.317008,3.354893,0.995100,26.33
31,3.314518,3.355107,0.996400,26.32
32,3.309832,3.358326,0.995600,26.33
33,3.306471,3.364775,0.995100,26.32
34,3.300938,3.366090,0.995400,26.33
35,3.294677,3.372987,0.995700,26.32
36,3.287402,3.374861,0.996800,26.32
37,3.278655,3.388688,0.996300,26.31
38,3.267213,3.400178,0.995800,26.31
39,3.255246,3.403207,0.997300,26.31
40,3.240131,3.414771,0.996700,26.32
41,3.221880,3.432011,0.997600,26.31
42,3.200247,3.453624,0.997600,26.31
43,3.174516,3.467076,0.997700,26.31
44,3.145297,3.508499,0.996100,26.31
45,3.111100,3.534713,0.997700,26.30
46,3.069761,3.573139,0.997700,26.31
47,3.025081,3.601349,0.995900,26.31
48,2.977173,3.672489,0.997000,26.31
49,2.930939,3.705688,0.996700,26.30
50,2.879772,3.739304,0.996200,26.30
