epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.898181,4.825723,0.509500,6.27
2,4.824300,4.819119,0.509500,4.72
3,4.815852,4.815583,0.572500,4.72
4,4.811209,4.811188,0.759500,4.71
5,4.808982,4.811397,0.805000,4.72
6,4.807586,4.807792,0.742500,4.71
7,4.806725,4.807631,0.757500,4.72
8,4.805996,4.805584,0.822500,4.72
9,4.805154,4.804297,0.936000,4.72
10,4.804780,4.803677,0.938500,4.72
11,4.804364,4.807676,0.686500,4.72
12,4.803796,4.818396,0.510500,4.72
13,4.803605,4.805301,0.868000,4.71
14,4.803421,4.807852,0.797500,4.71
15,4.803207,4.805692,0.824000,4.71
16,4.803015,4.813786,0.621500,4.71
17,4.802856,4.808803,0.654000,4.71
18,4.802668,4.806991,0.746000,4.71
19,4.802368,4.802594,0.946000,4.71
20,4.802212,4.804011,0.925000,4.71
21,4.802205,4.808779,0.674000,4.72
22,4.802006,4.803910,0.899000,4.71
23,4.801963,4.813979,0.632500,4.72
24,4.801769,4.806388,0.831500,4.72
25,4.801798,4.804059,0.858000,4.72
26,4.801722,4.802573,0.931000,4.71
27,4.801728,4.803646,0.886500,4.72
28,4.801719,4.809196,0.658500,4.71
29,4.801647,4.803573,0.916000,4.71
30,4.801653,4.810557,0.684500,4.72
31,4.801571,4.801675,0.985000,4.71
32,4.801597,4.801772,0.956000,4.71
33,4.801615,4.801258,0.988500,4.72
34,4.801633,4.801900,0.974500,4.72
35,4.801510,4.802253,0.962000,4.72
36,4.801632,4.802514,0.987500,4.72
37,4.801634,4.806248,0.809000,4.71
38,4.801561,4.804570,0.915500,4.71
39,4.801598,4.802373,0.945500,4.72
40,4.801389,4.802135,0.983500,4.71
41,4.801443,4.809628,0.669000,4.71
42,4.801456,4.808105,0.755000,4.71
43,4.801454,4.809262,0.781500,4.71
44,4.801387,4.803753,0.919000,4.71
45,4.801394,4.802320,0.965500,4.72
46,4.801416,4.802202,0.985000,4.71
47,4.801134,4.803087,0.979500,4.71
48,4.801407,4.802024,0.987000,4.71
49,4.801459,4.815047,0.611000,4.70
50,4.801410,4.803769,0.921500,4.70
