epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,3.333832,3.225167,0.088800,26.82
2,3.183798,3.240655,0.098600,26.50
3,3.240146,3.205282,0.105800,26.49
4,3.344629,3.198789,0.111400,26.49
5,3.404750,3.498419,0.045000,26.49
6,3.444394,3.390786,0.051200,26.49
7,3.412957,3.371221,0.061000,26.49
8,3.428189,3.384782,0.040600,26.48
9,3.419412,3.372530,0.090600,26.49
10,3.316977,3.230961,0.099800,26.48
11,3.235876,3.176260,0.100800,26.48
12,3.179356,3.113479,0.097000,26.47
13,3.136191,3.050898,0.106200,26.48
14,3.070204,2.997523,0.116600,26.48
15,2.999666,2.905351,0.138200,26.48
16,2.947189,2.907195,0.143800,26.48
17,2.932329,2.914866,0.149800,26.48
18,2.956874,2.913993,0.152600,26.48
19,2.921103,2.875965,0.161800,26.47
20,2.904069,2.884824,0.149600,26.47
21,2.925743,2.878825,0.156800,26.47
22,2.921340,2.881919,0.152000,26.47
23,2.904846,2.868040,0.150400,26.46
24,2.910114,2.875808,0.144000,26.48
25,2.925096,2.875850,0.161400,26.46
26,2.907574,2.902230,0.134000,26.47
27,2.891111,2.831477,0.170400,26.46
28,2.855464,2.812001,0.180600,26.47
29,2.913612,2.889976,0.152600,26.46
30,2.934488,2.877291,0.157400,26.47
31,2.902223,2.838613,0.167400,26.46
32,2.851071,2.797718,0.193600,26.48
33,2.856956,2.852423,0.185400,26.47
34,2.887684,2.867945,0.120600,26.47
35,2.899621,2.891167,0.156200,26.46
36,2.947922,2.915292,0.120600,26.47
37,2.944763,2.916084,0.087600,26.47
38,2.918218,2.870675,0.134000,26.49
39,2.867423,2.802954,0.165800,26.48
40,2.826200,2.782037,0.168200,26.49
41,2.810556,2.755279,0.194800,26.48
42,2.794920,2.773032,0.194400,26.49
43,2.794113,2.752290,0.198200,26.47
44,2.783182,2.753388,0.181600,26.48
45,2.766671,2.710526,0.209000,26.47
46,2.761592,2.728369,0.203000,26.48
47,2.787427,2.751477,0.196200,26.47
48,2.768425,2.733759,0.209600,26.48
49,2.747169,2.697842,0.239200,26.46
50,2.728073,2.693034,0.195800,26.48
