epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.225871,4.215224,0.303500,170.18
2,4.201447,4.208083,0.498000,169.43
3,4.197522,4.206255,0.646000,169.60
4,4.195514,4.206090,0.625000,169.63
5,4.194130,4.203960,0.732500,169.66
6,4.192934,4.205527,0.815500,169.78
7,4.192592,4.203096,0.784000,169.44
8,4.192247,4.202896,0.831500,169.41
9,4.191641,4.202739,0.839500,169.42
10,4.191364,4.201796,0.887500,169.42
11,4.190660,4.201775,0.873500,169.42
12,4.190372,4.201974,0.889500,169.42
13,4.190061,4.201804,0.923000,169.42
14,4.189717,4.202088,0.952000,169.41
15,4.189951,4.201608,0.871000,169.42
16,4.189184,4.201415,0.932500,169.44
17,4.189182,4.200928,0.959500,169.44
18,4.189344,4.201272,0.938000,169.44
19,4.189293,4.200852,0.957500,169.43
20,4.189086,4.201592,0.972500,169.43
21,4.188345,4.201850,0.954500,169.43
22,4.188743,4.201112,0.985500,169.44
23,4.188324,4.201489,0.952000,169.44
24,4.188878,4.201094,0.982500,169.45
25,4.188566,4.202133,0.954500,169.43
26,4.188901,4.201505,0.974000,169.49
27,4.189059,4.201307,0.973500,169.76
28,4.188928,4.201956,0.960000,169.68
29,4.188232,4.202292,0.983500,170.20
30,4.188879,4.201874,0.981500,171.38
