epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,2.447558,2.395822,0.150680,26.77
2,2.426123,2.414765,0.132340,26.45
3,2.426959,2.407422,0.121960,26.46
4,2.412933,2.403097,0.101660,26.45
5,2.407851,2.389759,0.107760,26.46
6,2.407641,2.408407,0.113960,26.45
7,2.399935,2.382233,0.116080,26.45
8,2.393741,2.376654,0.106700,26.44
9,2.386751,2.389955,0.114100,26.45
10,2.385899,2.372504,0.140620,26.44
11,2.384160,2.373411,0.132840,26.45
12,2.381642,2.366044,0.128000,26.44
13,2.377668,2.349520,0.132300,26.44
14,2.365373,2.365794,0.141360,26.44
15,2.375081,2.345535,0.154820,26.45
16,2.366624,2.347106,0.155720,26.44
17,2.364134,2.343370,0.137160,26.44
18,2.357658,2.360315,0.147220,26.44
19,2.354457,2.324865,0.147840,26.44
20,2.345406,2.323439,0.148680,26.45
21,2.358354,2.353691,0.146940,26.45
22,2.372933,2.363835,0.138300,26.44
23,2.376337,2.359107,0.137140,26.44
24,2.384151,2.372804,0.126080,26.44
25,2.392636,2.371064,0.117200,26.44
26,2.385446,2.354591,0.115200,26.45
27,2.365371,2.346135,0.099020,26.43
28,2.374571,2.363495,0.110940,26.45
29,2.371689,2.363275,0.119260,26.44
30,2.365729,2.349616,0.102260,26.45
31,2.360560,2.340399,0.100360,26.45
32,2.359967,2.354410,0.100200,26.46
33,2.367669,2.357773,0.094180,26.44
34,2.375002,2.352943,0.093200,26.46
35,2.363793,2.343429,0.099340,26.44
36,2.353540,2.328252,0.094420,26.44
37,2.353694,2.340894,0.101140,26.43
38,2.351929,2.330523,0.098460,26.44
39,2.353360,2.333592,0.099500,26.44
40,2.361034,2.346470,0.093140,26.44
41,2.369056,2.348979,0.099460,26.43
42,2.359418,2.336511,0.093500,26.44
43,2.352861,2.334530,0.098780,26.43
44,2.352668,2.333893,0.100580,26.45
45,2.353197,2.335602,0.102720,26.43
46,2.350046,2.336076,0.104420,26.45
47,2.348720,2.337947,0.103920,26.44
48,2.356533,2.335023,0.106760,26.45
49,2.350331,2.336134,0.101320,26.45
50,2.347668,2.328675,0.102180,26.45
