epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.520356,4.224096,0.280250,7.41
2,4.199853,4.179719,0.280250,3.47
3,4.165962,4.151801,0.287750,3.47
4,4.148778,4.144002,0.291250,3.47
5,4.143483,4.141413,0.290750,3.47
6,4.140881,4.138099,0.294750,3.46
7,4.139199,4.137670,0.301000,3.46
8,4.138095,4.137555,0.298000,3.46
9,4.137244,4.138115,0.296250,3.46
10,4.136733,4.135707,0.298250,3.46
11,4.136142,4.135482,0.298750,3.45
12,4.135886,4.134301,0.299500,3.46
13,4.135440,4.135570,0.292000,3.46
14,4.135186,4.135026,0.291500,3.46
15,4.134868,4.134869,0.296750,3.46
16,4.134108,4.129248,0.333750,3.45
17,4.128152,4.123064,0.400250,3.46
18,4.124291,4.121286,0.406750,3.46
19,4.122062,4.119541,0.445250,3.46
20,4.120650,4.118272,0.445500,3.46
21,4.119599,4.117900,0.445500,3.46
22,4.119009,4.117574,0.445500,3.46
23,4.118411,4.116795,0.444250,3.46
24,4.117931,4.117128,0.445000,3.45
25,4.117362,4.116493,0.442750,3.47
26,4.116934,4.115963,0.469000,3.46
27,4.116388,4.114864,0.468750,3.46
28,4.116136,4.114280,0.467750,3.45
29,4.115638,4.113663,0.467250,3.45
30,4.115443,4.114465,0.467000,3.46
