layer,head_0,head_1,head_2,head_3,head_4,head_5
0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.9962150454521179,0.9999896883964539,1.0,1.0,1.0,0.9999966025352478
2,0.9990940093994141,0.9999999403953552,1.0,1.0,1.0,1.0
3,1.0,1.0,1.0,1.0,0.9990853071212769,1.0
4,1.0,0.987628698348999,1.0,1.0,1.0,1.0
5,0.8816555142402649,1.0,0.9431979060173035,1.0,1.0,1.0
