epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.604368,4.367354,0.011500,5.65
2,4.342950,4.296429,0.066000,4.61
3,4.302157,4.273076,0.097000,4.59
4,4.284743,4.257490,0.090000,4.57
5,4.274240,4.251217,0.116000,4.59
6,4.267254,4.244471,0.105000,4.60
7,4.262454,4.241187,0.144500,4.60
8,4.258153,4.235733,0.150000,4.62
9,4.254413,4.231939,0.188500,4.58
10,4.251448,4.231777,0.184000,4.59
11,4.248766,4.228639,0.211000,4.59
12,4.246450,4.227171,0.176500,4.59
13,4.244128,4.224180,0.213500,4.59
14,4.242127,4.223164,0.217500,4.58
15,4.240882,4.220334,0.200000,4.59
16,4.239338,4.220167,0.199500,4.59
17,4.237991,4.219202,0.170500,4.57
18,4.237153,4.216931,0.178500,4.58
19,4.235703,4.216811,0.206000,4.59
20,4.235073,4.216095,0.206000,4.59
21,4.234011,4.214631,0.204000,4.58
22,4.233043,4.214428,0.224000,4.58
23,4.232281,4.212174,0.217000,4.59
24,4.232110,4.211621,0.269500,4.58
25,4.231137,4.212080,0.221000,4.58
26,4.230693,4.210360,0.253000,4.58
27,4.229909,4.210498,0.220000,4.58
28,4.229362,4.209986,0.216000,4.58
29,4.228761,4.209370,0.243000,4.58
30,4.228374,4.208217,0.261500,4.59
