epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.314810,4.320770,0.062500,27.25
2,4.281869,4.323623,0.055333,26.59
3,4.277337,4.324317,0.064000,26.58
4,4.277439,4.327060,0.044167,26.58
5,4.279355,4.327046,0.044000,26.57
6,4.278469,4.324580,0.044333,26.57
7,4.278350,4.326526,0.042667,26.59
8,4.280212,4.327686,0.048333,26.60
9,4.281709,4.330622,0.045500,26.58
10,4.284243,4.328322,0.055333,26.60
11,4.284613,4.332679,0.048667,26.62
12,4.288340,4.337959,0.054833,26.59
13,4.288780,4.335579,0.059500,26.61
14,4.288678,4.340964,0.069333,26.59
15,4.295403,4.351316,0.055833,26.60
16,4.300738,4.349516,0.070500,26.60
17,4.309990,4.362091,0.050000,26.60
18,4.300943,4.341271,0.045000,26.56
19,4.301802,4.341728,0.020000,26.57
20,4.299204,4.339439,0.039333,26.58
21,4.300014,4.338586,0.033167,26.56
22,4.296438,4.338951,0.035500,26.61
23,4.293122,4.336263,0.042333,26.60
24,4.291991,4.335741,0.070833,26.63
25,4.293787,4.343730,0.074500,26.64
26,4.293979,4.344785,0.075667,26.64
27,4.293219,4.338079,0.070833,26.61
28,4.295201,4.339394,0.084833,26.58
29,4.296366,4.339070,0.086500,26.60
30,4.296654,4.340683,0.091167,26.58
