epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,0.355755,0.245609,0.641823,25.65
2,0.210929,0.179093,0.729673,25.35
3,0.159839,0.138205,0.784889,25.33
4,0.136213,0.125054,0.802519,25.33
5,0.125917,0.120169,0.807752,25.33
6,0.120329,0.117179,0.811854,25.32
7,0.117085,0.113971,0.815825,25.32
8,0.114326,0.111314,0.819742,25.32
9,0.112000,0.110998,0.819664,25.31
10,0.110568,0.108965,0.823288,25.33
11,0.109466,0.108825,0.823599,25.31
12,0.108501,0.108628,0.822690,25.32
13,0.107858,0.107623,0.825244,25.32
14,0.107138,0.109003,0.822714,25.32
15,0.106515,0.107609,0.825130,25.32
16,0.106444,0.106720,0.825501,25.32
17,0.105347,0.106692,0.824807,25.32
18,0.105345,0.107733,0.824490,25.32
19,0.104781,0.106723,0.825998,25.35
20,0.104510,0.106746,0.826135,25.31
21,0.104127,0.106728,0.826201,25.33
22,0.103844,0.106479,0.825728,25.32
23,0.103423,0.106595,0.826237,25.33
24,0.102892,0.106952,0.826165,25.31
25,0.102789,0.106471,0.826374,25.33
26,0.102186,0.108137,0.824634,25.31
27,0.101727,0.108768,0.824371,25.33
28,0.101593,0.108638,0.824682,25.32
29,0.100874,0.108012,0.824054,25.32
30,0.100182,0.109488,0.823821,25.32
31,0.099892,0.108880,0.824174,25.33
32,0.099280,0.109704,0.824162,25.32
33,0.098492,0.109819,0.824096,25.32
34,0.097575,0.111254,0.822643,25.32
35,0.097077,0.111888,0.821536,25.31
36,0.095924,0.112981,0.821769,25.32
37,0.095188,0.113990,0.821333,25.31
38,0.094303,0.114553,0.821554,25.32
39,0.093177,0.123266,0.814473,25.31
40,0.092410,0.117782,0.821159,25.32
41,0.091221,0.120090,0.820197,25.31
42,0.090166,0.121176,0.820083,25.32
43,0.089229,0.122594,0.818301,25.32
44,0.088319,0.124116,0.818474,25.32
45,0.087200,0.124766,0.818582,25.31
46,0.085961,0.127325,0.818259,25.31
47,0.085045,0.129299,0.817458,25.32
48,0.084209,0.130917,0.817177,25.31
49,0.083349,0.134470,0.816579,25.32
50,0.082505,0.134196,0.816100,25.31
