epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.321221,4.237271,0.278500,5.71
2,4.242969,4.219290,0.597500,4.85
3,4.228177,4.211787,0.707000,4.85
4,4.221000,4.208157,0.866500,4.85
5,4.216732,4.210179,0.854500,4.85
6,4.214199,4.211064,0.847000,4.83
7,4.213332,4.205498,0.895000,4.84
8,4.212053,4.207196,0.863000,4.85
9,4.210742,4.207982,0.907500,4.84
10,4.209019,4.208003,0.859000,4.84
11,4.208964,4.207262,0.839000,4.83
12,4.208939,4.208333,0.886000,4.82
13,4.208211,4.209236,0.904500,4.83
14,4.207251,4.205268,0.903500,4.81
15,4.207716,4.204933,0.926500,4.85
16,4.207224,4.207036,0.936000,4.82
17,4.206709,4.207773,0.905500,4.84
18,4.206089,4.207974,0.846500,4.82
19,4.206566,4.205114,0.849500,4.84
20,4.206338,4.207341,0.873000,4.84
21,4.206497,4.208990,0.821000,4.84
22,4.207140,4.206180,0.848500,4.84
23,4.206891,4.212894,0.822000,4.82
24,4.206727,4.207134,0.858000,4.85
25,4.207648,4.208180,0.820500,4.84
26,4.206923,4.212040,0.836000,4.85
27,4.207600,4.211224,0.785000,4.84
28,4.206901,4.206393,0.869500,4.84
29,4.206104,4.207633,0.843000,4.83
30,4.206156,4.209439,0.823000,4.84
