epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,0.308639,0.205384,0.696393,25.84
2,0.182283,0.161337,0.752332,25.52
3,0.151384,0.138706,0.783777,25.51
4,0.137757,0.128584,0.797585,25.51
5,0.131375,0.126312,0.799965,25.51
6,0.126925,0.121428,0.808338,25.50
7,0.122872,0.119163,0.810347,25.50
8,0.120739,0.115009,0.815897,25.50
9,0.117949,0.114783,0.815652,25.50
10,0.116936,0.112754,0.818779,25.50
11,0.114166,0.111186,0.820968,25.49
12,0.114373,0.112531,0.818205,25.51
13,0.114439,0.112628,0.818594,25.49
14,0.112275,0.111979,0.819246,25.50
15,0.113771,0.110680,0.821297,25.49
16,0.111630,0.111593,0.819802,25.50
17,0.113910,0.114145,0.816818,25.49
18,0.113052,0.109682,0.822840,25.50
19,0.110633,0.110313,0.822110,25.52
20,0.110243,0.109893,0.822200,25.50
21,0.109412,0.109616,0.823043,25.51
22,0.109170,0.108561,0.823276,25.52
23,0.109632,0.110878,0.821183,25.51
24,0.110230,0.110825,0.821076,25.52
25,0.108632,0.109104,0.823546,25.53
26,0.108899,0.109252,0.823079,25.52
27,0.107776,0.108279,0.824730,25.52
28,0.108325,0.110273,0.821967,25.51
29,0.109576,0.109611,0.822475,25.52
30,0.107449,0.113560,0.819030,25.50
31,0.107250,0.107703,0.824670,25.53
32,0.107025,0.109672,0.822661,25.52
33,0.107901,0.108722,0.824335,25.53
34,0.107209,0.107820,0.824395,25.51
35,0.106708,0.109809,0.821949,25.50
36,0.106769,0.108624,0.823707,25.51
37,0.106118,0.108009,0.824658,25.53
38,0.105924,0.111154,0.821315,25.51
39,0.105558,0.110183,0.822966,25.53
40,0.106000,0.108474,0.824066,25.53
41,0.106317,0.109080,0.823570,25.52
42,0.105373,0.115238,0.817201,25.51
43,0.106017,0.108836,0.823109,25.51
44,0.105120,0.108681,0.824185,25.51
45,0.103546,0.111697,0.820280,25.51
46,0.104471,0.110209,0.822373,25.52
47,0.104250,0.108575,0.823546,25.49
48,0.103079,0.108601,0.823635,25.53
49,0.106900,0.108168,0.823886,25.53
50,0.103996,0.109327,0.823043,25.52
