epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.602727,4.361690,0.026500,5.60
2,4.337155,4.289212,0.070500,4.52
3,4.295198,4.265154,0.095500,4.51
4,4.277867,4.250955,0.156500,4.50
5,4.268803,4.243641,0.137500,4.51
6,4.262340,4.237623,0.174500,4.52
7,4.257182,4.232997,0.165500,4.51
8,4.252897,4.229440,0.180000,4.51
9,4.249577,4.226268,0.215500,4.50
10,4.246772,4.224130,0.232000,4.50
11,4.244120,4.222374,0.234500,4.50
12,4.242284,4.219904,0.243500,4.51
13,4.240169,4.217382,0.248000,4.51
14,4.238342,4.216853,0.242500,4.51
15,4.237030,4.214981,0.254500,4.50
16,4.235926,4.213754,0.317500,4.51
17,4.234492,4.212810,0.315000,4.51
18,4.233562,4.211561,0.306000,4.50
19,4.232230,4.211071,0.354000,4.50
20,4.231493,4.210917,0.323000,4.51
21,4.230503,4.209854,0.345500,4.52
22,4.229480,4.208740,0.391500,4.50
23,4.228807,4.207272,0.394000,4.50
24,4.228555,4.207456,0.426000,4.51
25,4.227557,4.207167,0.384500,4.51
26,4.227078,4.206240,0.419500,4.51
27,4.226256,4.205981,0.412500,4.50
28,4.225773,4.205638,0.441000,4.50
29,4.225243,4.204549,0.434500,4.50
30,4.224720,4.204009,0.457500,4.51
