epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.216790,4.118709,0.007305,27.03
2,4.120661,4.106777,0.007285,26.74
3,4.109788,4.099301,0.009341,26.72
4,4.109132,4.098164,0.008343,26.72
5,4.116483,4.110949,0.004870,26.71
6,4.107729,4.097001,0.008104,26.71
7,4.103625,4.089953,0.009421,26.73
8,4.106536,4.101031,0.006986,26.71
9,4.112913,4.115278,0.006627,26.70
10,4.110228,4.101981,0.007106,26.70
11,4.109952,4.109247,0.005669,26.71
12,4.102864,4.095898,0.010958,26.70
13,4.104007,4.107157,0.009441,26.72
14,4.111334,4.111648,0.005389,26.69
15,4.109806,4.105562,0.007844,26.69
16,4.105219,4.096674,0.008623,26.70
17,4.104124,4.094699,0.010758,26.70
18,4.104465,4.097076,0.011976,26.70
19,4.101385,4.093196,0.010359,26.72
20,4.104296,4.106883,0.007904,26.71
21,4.117126,4.110974,0.006507,26.71
22,4.111177,4.101818,0.010339,26.69
23,4.105479,4.101374,0.010898,26.71
24,4.103069,4.102291,0.008822,26.70
25,4.102205,4.090743,0.010140,26.71
26,4.101092,4.089722,0.011796,26.70
27,4.096996,4.092547,0.009501,26.70
28,4.104447,4.100486,0.007984,26.69
29,4.107486,4.096316,0.010579,26.71
30,4.102875,4.096679,0.009601,26.70
31,4.109909,4.094386,0.011357,26.72
32,4.102987,4.090460,0.010679,26.70
33,4.095372,4.085584,0.011317,26.71
34,4.101276,4.093400,0.011377,26.71
35,4.096457,4.082277,0.012535,26.70
36,4.091945,4.086487,0.011198,26.70
37,4.096570,4.092120,0.012615,26.70
38,4.100186,4.097007,0.009820,26.69
39,4.107102,4.103785,0.009281,26.71
40,4.107944,4.095614,0.010639,26.71
41,4.102161,4.094856,0.010539,26.71
42,4.100762,4.091094,0.009820,26.69
43,4.098383,4.092855,0.009820,26.71
44,4.100359,4.098590,0.010399,26.70
45,4.107126,4.100695,0.008383,26.71
46,4.108183,4.095604,0.008962,26.70
47,4.108832,4.102489,0.008224,26.70
48,4.111649,4.102924,0.007964,26.69
49,4.111299,4.097408,0.008124,26.71
50,4.103357,4.102448,0.007984,26.71
