epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.371569,4.180653,0.285250,6.37
2,4.160960,4.144392,0.286250,4.65
3,4.139298,4.134179,0.288000,4.65
4,4.130012,4.126014,0.353750,4.64
5,4.123539,4.120173,0.401500,4.64
6,4.119577,4.116904,0.429250,4.63
7,4.116871,4.114942,0.449000,4.64
8,4.114946,4.113333,0.450750,4.65
9,4.113555,4.112295,0.451750,4.65
10,4.112260,4.111111,0.456000,4.65
11,4.111353,4.110307,0.468250,4.65
12,4.110561,4.109483,0.468500,4.65
13,4.109865,4.109062,0.467500,4.63
14,4.109253,4.109181,0.469750,4.64
15,4.108495,4.108923,0.470000,4.64
16,4.107911,4.107304,0.479000,4.64
17,4.107491,4.107246,0.477250,4.64
18,4.107072,4.106743,0.480500,4.63
19,4.106696,4.106403,0.482000,4.63
20,4.106422,4.106291,0.480750,4.63
21,4.105973,4.106666,0.485750,4.63
22,4.105741,4.105891,0.492250,4.63
23,4.105525,4.105531,0.488000,4.63
24,4.105336,4.105403,0.489500,4.63
25,4.105051,4.105031,0.494750,4.64
26,4.104909,4.104882,0.494250,4.63
27,4.104791,4.104898,0.495500,4.63
28,4.104507,4.104651,0.494500,4.64
29,4.104385,4.104656,0.498250,4.63
30,4.104205,4.104419,0.499750,4.64
