epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.167631,4.161097,1.000000,171.56
2,4.159415,4.161025,0.999500,169.30
3,4.158836,4.160865,0.995000,169.30
4,4.158660,4.161327,1.000000,169.30
5,4.158585,4.161001,0.992500,169.29
6,4.158502,4.160664,1.000000,169.29
7,4.158486,4.159750,0.995500,169.30
8,4.158380,4.161205,0.998000,169.27
9,4.158381,4.159496,0.993500,169.27
10,4.158328,4.160345,0.973000,169.27
11,4.158332,4.159829,0.999500,169.28
12,4.158326,4.163136,0.842000,169.26
13,4.158283,4.160508,1.000000,169.27
14,4.158280,4.159949,1.000000,169.28
15,4.158288,4.160912,0.993500,169.28
16,4.158268,4.160243,1.000000,169.28
17,4.158261,4.160142,1.000000,169.28
18,4.158215,4.161039,1.000000,169.30
19,4.158230,4.159304,1.000000,169.30
20,4.158216,4.160501,0.999500,169.27
21,4.158175,4.159962,1.000000,169.27
22,4.158200,4.159774,1.000000,169.27
23,4.158202,4.159158,1.000000,169.27
24,4.158213,4.160188,1.000000,169.27
25,4.158179,4.160134,1.000000,169.28
26,4.158175,4.160219,1.000000,169.27
27,4.158221,4.159778,1.000000,169.27
28,4.158180,4.160030,1.000000,169.26
29,4.158193,4.160202,1.000000,169.26
30,4.158186,4.160294,1.000000,169.26
