epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.853456,4.842705,1.000000,272.85
2,4.848559,4.853213,1.000000,271.32
3,4.848849,4.853936,1.000000,271.20
4,4.849510,4.850085,1.000000,271.20
5,4.850640,4.852282,1.000000,271.13
6,4.852804,4.854631,1.000000,271.11
7,4.854237,4.871454,1.000000,271.09
8,4.861911,4.871750,1.000000,271.14
9,4.862729,4.861930,1.000000,271.17
10,4.863889,4.860690,1.000000,271.20
11,4.880055,4.953465,1.000000,271.15
12,4.888496,4.916629,1.000000,271.13
13,4.890820,4.854010,1.000000,271.05
14,4.896114,4.868053,1.000000,271.03
15,4.945933,4.843080,1.000000,271.15
16,4.949479,4.931288,1.000000,271.25
17,4.952816,4.961798,1.000000,271.30
18,4.956550,5.218141,1.000000,271.22
19,4.959776,5.104094,1.000000,271.22
20,5.159262,6.071316,1.000000,271.21
21,5.219017,4.873518,1.000000,271.16
22,5.228918,4.993933,1.000000,271.16
23,5.230727,4.845914,1.000000,271.14
24,5.225589,5.039576,1.000000,271.07
25,5.241481,4.847548,1.000000,271.14
26,5.243057,4.845849,1.000000,271.04
27,5.243918,4.902673,1.000000,271.05
