epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.591873,4.244608,0.289250,3.93
2,4.212581,4.195079,0.289250,3.39
3,4.186399,4.173478,0.289250,3.39
4,4.163227,4.148043,0.299000,3.39
5,4.147111,4.144742,0.301000,3.38
6,4.141512,4.136830,0.304750,3.39
7,4.137285,4.132517,0.317000,3.38
8,4.132912,4.130433,0.396750,3.38
9,4.130394,4.127566,0.392500,3.39
10,4.128794,4.127465,0.395000,3.38
11,4.127662,4.126673,0.398000,3.39
12,4.126920,4.124477,0.397500,3.38
13,4.126176,4.124697,0.414250,3.39
14,4.125515,4.124090,0.443500,3.38
15,4.125017,4.123322,0.442750,3.38
16,4.124314,4.122446,0.442000,3.39
17,4.123937,4.123360,0.443500,3.39
18,4.123543,4.122713,0.443000,3.39
19,4.123215,4.123247,0.440750,3.39
20,4.122927,4.123234,0.441750,3.39
21,4.122524,4.122728,0.441000,3.39
22,4.122257,4.122195,0.441000,3.39
23,4.121973,4.122867,0.443750,3.38
24,4.121672,4.123186,0.459000,3.38
25,4.121470,4.121619,0.466500,3.39
26,4.121282,4.121499,0.466250,3.39
27,4.121007,4.121098,0.468000,3.38
28,4.120729,4.121262,0.467000,3.39
29,4.120507,4.122189,0.465750,3.38
30,4.120376,4.121250,0.465000,3.39
