epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.228512,4.200020,0.023500,653.57
2,4.213344,4.203363,0.011000,652.60
3,4.212544,4.204793,0.002500,652.57
4,4.212867,4.205759,0.004500,652.59
5,4.213532,4.206451,0.000000,652.19
6,4.213845,4.202282,0.000000,652.17
7,4.211779,4.220580,0.000000,652.18
8,4.211376,4.202877,0.000000,652.16
9,4.211072,4.201144,0.000000,652.02
10,4.209974,4.202024,0.000000,651.92
11,4.209752,4.201717,0.000000,651.82
12,4.210170,4.201611,0.000000,651.85
13,4.208181,4.204830,0.000000,651.83
14,4.209911,4.206432,0.000000,651.81
15,4.209283,4.201773,0.010500,651.82
16,4.208698,4.201392,0.010500,651.83
17,4.208796,4.199217,0.010500,651.82
18,4.207302,4.204155,0.027500,651.82
19,4.207108,4.204150,0.021000,651.87
20,4.208749,4.212703,0.020500,652.20
21,4.207777,4.205376,0.011000,651.87
22,4.206603,4.206761,0.011000,651.85
