epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,2.536561,2.433834,0.349400,58.60
2,2.444399,2.422403,0.353800,57.64
3,2.458449,2.433820,0.345000,57.73
4,2.465398,2.443459,0.340400,57.84
5,2.464749,2.454680,0.355000,57.78
6,2.515809,2.602612,0.254400,57.80
7,2.598489,2.554554,0.273000,57.83
8,2.573705,2.515851,0.290200,57.84
9,2.570870,2.565597,0.282200,57.78
10,2.623828,2.598464,0.270000,57.78
11,2.603663,2.560256,0.242000,57.73
12,2.620187,2.543429,0.267400,57.76
13,2.570159,2.546416,0.271600,57.79
14,2.580173,2.609462,0.242400,57.81
15,2.687082,2.690609,0.228200,57.83
16,2.649368,2.563388,0.255800,57.84
17,2.614783,2.583806,0.258800,57.83
18,2.618135,2.580246,0.233800,57.77
19,2.613822,2.557329,0.257800,57.76
20,2.637475,2.613606,0.247400,57.75
21,2.649190,2.590076,0.245600,57.78
22,2.630595,2.582756,0.236600,57.74
23,2.626885,2.569104,0.246000,57.76
24,2.612200,2.570266,0.230000,57.76
25,2.626963,2.591845,0.226400,57.82
26,2.615078,2.557761,0.225000,57.82
27,2.619454,2.594140,0.207400,57.79
28,2.610609,2.570301,0.214800,57.76
29,2.590960,2.546609,0.253200,57.78
30,2.576965,2.530163,0.237400,57.76
31,2.575891,2.547653,0.238000,57.75
32,2.562845,2.515618,0.261200,57.79
33,2.540970,2.496824,0.280600,57.81
34,2.513902,2.483509,0.287400,57.80
35,2.500403,2.455891,0.295800,57.72
36,2.488648,2.442027,0.306400,57.68
37,2.473860,2.445210,0.313400,57.69
38,2.489516,2.458163,0.302400,57.69
39,2.524414,2.486140,0.297800,57.76
40,2.494170,2.441766,0.331400,57.75
41,2.474835,2.437995,0.304400,57.75
42,2.458162,2.423137,0.354600,57.70
43,2.451812,2.431478,0.325800,57.71
44,2.446964,2.414868,0.353400,57.69
45,2.446331,2.409653,0.361600,57.69
46,2.457531,2.430082,0.352000,57.71
47,2.450053,2.402958,0.386000,57.69
48,2.439518,2.408911,0.377600,57.68
49,2.426545,2.385686,0.401600,57.71
50,2.420449,2.391250,0.412800,57.72
