epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,2.454430,2.314746,0.498400,28.20
2,2.296461,2.267205,0.546600,26.15
3,2.261095,2.257939,0.528600,26.16
4,2.236022,2.212360,0.724200,26.14
5,2.217391,2.206418,0.763800,26.13
6,2.211031,2.189103,0.818800,26.13
7,2.199074,2.190358,0.818000,26.14
8,2.188831,2.173612,0.886600,26.13
9,2.178297,2.165991,0.923800,26.13
10,2.172609,2.166880,0.914200,26.13
11,2.167127,2.149513,0.968600,26.13
12,2.164771,2.158901,0.955800,26.12
13,2.160490,2.149766,0.976200,26.12
14,2.160883,2.156792,0.979800,26.05
15,2.162313,2.164018,0.970200,26.05
16,2.157993,2.151657,0.977200,26.13
17,2.155583,2.155749,0.979800,26.13
18,2.150110,2.147038,0.985000,26.13
19,2.150401,2.142926,0.990400,26.13
20,2.151407,2.149959,0.987000,26.13
21,2.151167,2.141550,0.995000,26.14
22,2.148915,2.146822,0.985800,26.13
23,2.148529,2.144044,0.990200,26.13
24,2.145706,2.142882,0.989400,26.13
25,2.147931,2.146834,0.982000,26.13
26,2.151365,2.157499,0.984600,26.13
27,2.153281,2.152550,0.982400,26.12
28,2.149795,2.155211,0.985800,26.11
29,2.143337,2.141151,0.993800,26.12
30,2.144667,2.155371,0.965000,26.11
