layer,head_0,head_1,head_2,head_3,head_4,head_5
0,1.0,0.9999994039535522,0.9996357560157776,1.0,1.0,0.9997491836547852
1,0.9996528625488281,0.9999601244926453,0.9999605417251587,0.9992401599884033,0.999853789806366,0.999940812587738
2,0.9996145963668823,0.9980892539024353,1.0,0.9999992847442627,0.9999946355819702,0.9975842237472534
3,0.9999334812164307,1.0,1.0,0.9997026324272156,0.9992481470108032,0.9999995231628418
4,0.9999982714653015,0.9999999403953552,0.9999971985816956,0.9999581575393677,0.9999317526817322,0.9999475479125977
5,1.0,1.0,0.9997167587280273,1.0,1.0,1.0
