epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.595881,4.366066,0.003250,5.01
2,4.321527,4.285684,0.048500,4.60
3,4.272767,4.257417,0.076750,4.61
4,4.253436,4.242794,0.087250,4.60
5,4.241977,4.233665,0.130000,4.60
6,4.234190,4.224836,0.144250,4.60
7,4.227647,4.218485,0.157000,4.60
8,4.222279,4.213611,0.188750,4.59
9,4.218123,4.210006,0.210750,4.59
10,4.213975,4.205925,0.252500,4.60
11,4.211014,4.202960,0.261500,4.59
12,4.208110,4.199829,0.275250,4.59
13,4.205763,4.198237,0.286250,4.60
14,4.203679,4.196883,0.332250,4.60
15,4.201804,4.195113,0.306500,4.60
16,4.199535,4.192760,0.315250,4.59
17,4.198226,4.191450,0.335750,4.60
18,4.196449,4.189992,0.374000,4.59
19,4.195263,4.188977,0.356750,4.60
20,4.193869,4.187625,0.364750,4.59
21,4.192860,4.187039,0.392500,4.59
22,4.191684,4.185516,0.390250,4.59
23,4.190459,4.185925,0.348750,4.60
24,4.189853,4.183357,0.432750,4.59
25,4.188686,4.183271,0.413250,4.59
26,4.188029,4.181858,0.405500,4.60
27,4.187296,4.181717,0.451000,4.60
28,4.186759,4.180793,0.418500,4.59
29,4.185790,4.179961,0.423750,4.60
30,4.185106,4.180027,0.417000,4.59
