epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.717161,4.300057,0.285250,4.55
2,4.238287,4.204730,0.285250,3.55
3,4.197670,4.189496,0.285250,3.55
4,4.187955,4.188077,0.285250,3.55
5,4.184263,4.185469,0.285250,3.55
6,4.176112,4.163517,0.285750,3.55
7,4.156454,4.148837,0.289750,3.55
8,4.146109,4.141805,0.291250,3.55
9,4.142218,4.140669,0.292250,3.55
10,4.139810,4.137031,0.292250,3.55
11,4.137454,4.135776,0.298000,3.55
12,4.134551,4.130878,0.395750,3.55
13,4.132382,4.130297,0.398000,3.55
14,4.131144,4.130572,0.396000,3.54
15,4.130168,4.129414,0.398750,3.55
16,4.129445,4.127986,0.397750,3.54
17,4.128797,4.127636,0.395750,3.54
18,4.128219,4.127270,0.403000,3.55
19,4.127739,4.125876,0.400500,3.54
20,4.127148,4.126103,0.404000,3.54
21,4.126718,4.127082,0.448500,3.54
22,4.126262,4.125444,0.448000,3.54
23,4.125748,4.124373,0.449500,3.54
24,4.125508,4.123899,0.449750,3.55
25,4.125310,4.124843,0.449750,3.56
26,4.124910,4.123679,0.449000,3.55
27,4.124664,4.123566,0.451750,3.55
28,4.124464,4.124057,0.452000,3.55
29,4.124330,4.124354,0.447250,3.55
30,4.124307,4.123094,0.451250,3.55
