epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,3.493491,3.369864,0.967200,26.54
2,3.371371,3.359616,0.972700,26.16
3,3.359950,3.353232,0.982800,26.13
4,3.359093,3.349180,0.984000,26.13
5,3.358585,3.351395,0.981900,26.11
6,3.358156,3.356524,0.978000,26.14
7,3.355442,3.353306,0.978400,26.10
8,3.354525,3.348435,0.983600,26.11
9,3.354142,3.350023,0.979400,26.10
10,3.354973,3.355493,0.973900,26.11
11,3.354248,3.349047,0.982800,26.11
12,3.352088,3.344824,0.985700,26.11
13,3.353926,3.348970,0.983100,26.10
14,3.354227,3.354064,0.973100,26.11
15,3.357835,3.352473,0.978900,26.11
16,3.354715,3.347039,0.984500,26.09
17,3.351864,3.344934,0.983600,26.10
18,3.355892,3.355732,0.978300,26.09
19,3.357217,3.351339,0.979900,26.10
20,3.365424,3.351468,0.978000,26.10
21,3.362170,3.351099,0.979000,26.10
22,3.362601,3.362066,0.967300,26.11
23,3.363006,3.350174,0.981000,26.10
24,3.358727,3.350960,0.980100,26.11
25,3.365536,3.363450,0.966900,26.12
26,3.378200,3.378833,0.948400,26.10
27,3.379679,3.369744,0.956500,26.12
28,3.373955,3.366459,0.963600,26.10
29,3.383715,3.373371,0.949000,26.10
30,3.379201,3.367531,0.962600,26.08
