epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.292729,4.286948,0.439833,27.19
2,4.256998,4.274804,0.783000,26.51
3,4.248651,4.270755,0.880833,26.52
4,4.246297,4.268438,0.887167,26.49
5,4.244773,4.266845,0.896167,26.49
6,4.243213,4.266307,0.916167,26.47
7,4.242437,4.265172,0.894667,26.46
8,4.242041,4.264275,0.918667,26.46
9,4.240690,4.263281,0.930000,26.48
10,4.239758,4.264306,0.946333,26.45
11,4.239197,4.263754,0.949500,26.44
12,4.239113,4.262538,0.955333,26.45
13,4.238580,4.262649,0.949500,26.46
14,4.237954,4.261704,0.964167,26.47
15,4.237632,4.260921,0.967500,26.46
16,4.236877,4.260584,0.976500,26.48
17,4.236221,4.260946,0.974833,26.49
18,4.236287,4.261060,0.961333,26.46
19,4.235948,4.260493,0.977167,26.48
20,4.235567,4.260323,0.975500,26.49
21,4.235373,4.260251,0.969167,26.47
22,4.234464,4.260028,0.987667,26.48
23,4.234328,4.260018,0.981333,26.45
24,4.234037,4.259669,0.984667,26.48
25,4.234108,4.260157,0.986500,26.47
26,4.233998,4.259804,0.982667,26.45
27,4.233204,4.259777,0.988167,26.48
28,4.233131,4.259420,0.987333,26.48
29,4.232705,4.260196,0.981000,26.49
30,4.232663,4.259640,0.995333,26.49
