epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,2.422701,2.259793,0.623000,57.32
2,2.207477,2.156867,0.972600,56.97
3,2.148387,2.137827,0.995600,56.99
4,2.129756,2.126795,0.993000,57.00
5,2.121693,2.127662,0.999400,56.99
6,2.112207,2.118720,0.999800,56.99
7,2.106424,2.120992,0.998800,56.98
8,2.099169,2.112072,0.999400,56.99
9,2.090644,2.113795,0.999200,56.99
10,2.084494,2.121216,0.999800,56.98
11,2.073042,2.117898,0.999600,56.97
12,2.063156,2.123171,0.999600,56.97
13,2.050625,2.128507,0.999800,56.97
14,2.038066,2.131952,0.999800,56.97
15,2.024562,2.147696,0.984400,56.97
16,2.012186,2.155861,1.000000,56.97
17,1.996475,2.169347,0.999800,56.96
18,1.984703,2.175514,1.000000,56.97
19,1.970955,2.193451,0.999200,56.96
20,1.961903,2.210374,0.999200,56.97
21,1.952082,2.225650,1.000000,56.94
22,1.944587,2.233767,0.999800,56.96
23,1.938409,2.247272,0.999400,56.97
24,1.938809,2.265109,0.984600,56.96
25,1.931448,2.259155,1.000000,56.96
26,1.928029,2.268364,0.999600,56.97
27,1.925604,2.278873,0.999800,56.96
28,1.922361,2.287355,0.999800,56.97
29,1.919239,2.295523,0.999800,56.98
30,1.918347,2.292552,1.000000,56.98
31,1.918398,2.309466,0.999600,56.97
32,1.914494,2.313550,1.000000,56.99
33,1.912747,2.322568,0.999800,56.98
34,1.911358,2.328381,0.999000,56.97
35,1.911402,2.325368,1.000000,56.97
36,1.908863,2.327228,1.000000,56.97
37,1.909106,2.326259,1.000000,56.98
38,1.905055,2.338925,1.000000,56.98
39,1.904130,2.334816,1.000000,56.97
40,1.903618,2.343302,1.000000,56.97
41,1.903692,2.349254,1.000000,56.97
42,1.900242,2.345349,1.000000,56.97
43,1.899507,2.356579,1.000000,56.97
44,1.896482,2.359375,1.000000,56.99
45,1.894583,2.361897,1.000000,56.99
46,1.893432,2.364270,0.999600,56.99
47,1.894417,2.376558,1.000000,56.99
48,1.887485,2.364666,0.999800,56.98
49,1.885515,2.375536,1.000000,56.98
50,1.884185,2.378640,0.999600,57.00
