epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.165610,4.158587,0.996000,12.80
2,4.155712,4.155164,0.996000,12.32
3,4.154675,4.154442,0.996000,12.33
4,4.154396,4.156031,0.996000,12.33
5,4.154218,4.155510,0.996000,12.34
6,4.154120,4.155821,0.996000,12.32
7,4.153981,4.158725,1.000000,12.32
8,4.153941,4.156841,1.000000,12.30
9,4.153886,4.156043,1.000000,12.30
10,4.153819,4.157221,1.000000,12.29
11,4.153740,4.156603,1.000000,12.28
12,4.153715,4.157025,1.000000,12.30
13,4.153794,4.157211,1.000000,12.29
14,4.153763,4.159511,1.000000,12.29
15,4.153708,4.158988,1.000000,12.28
16,4.153534,4.158856,1.000000,12.30
17,4.153561,4.157422,1.000000,12.31
18,4.153541,4.156473,1.000000,12.30
19,4.153400,4.159558,1.000000,12.30
20,4.153461,4.156989,1.000000,12.29
21,4.153342,4.157699,1.000000,12.32
22,4.153262,4.156842,1.000000,12.31
23,4.153171,4.157166,1.000000,12.29
24,4.153183,4.160024,1.000000,12.28
25,4.153112,4.158778,1.000000,12.29
26,4.153078,4.158752,1.000000,12.30
27,4.153027,4.158804,1.000000,12.29
28,4.153010,4.157607,1.000000,12.28
29,4.152994,4.157536,1.000000,12.28
30,4.153049,4.158906,1.000000,12.29
