layer,head_0,head_1,head_2,head_3,head_4,head_5
0,0.5845215320587158,0.1364484578371048,0.16531875729560852,0.3255041837692261,0.042006827890872955,0.4567227363586426
1,0.09062892943620682,0.21989361941814423,0.18014530837535858,0.2174779772758484,0.2578471004962921,0.07879689335823059
2,0.06829357147216797,0.2957148551940918,0.09900127351284027,0.16650907695293427,0.2343863546848297,0.04322550445795059
3,0.2228674441576004,0.1384769082069397,0.09698152542114258,0.13486948609352112,0.42296016216278076,0.14324232935905457
4,0.20693811774253845,0.17784205079078674,0.3022345006465912,0.14388102293014526,0.18875107169151306,0.15341098606586456
5,0.1471995860338211,0.11448577791452408,0.44605734944343567,0.3004462420940399,0.2877139747142792,0.41729363799095154
