epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.517874,4.221346,0.280000,6.47
2,4.201291,4.185289,0.280000,4.50
3,4.172121,4.156903,0.282500,4.49
4,4.152161,4.144115,0.294250,4.50
5,4.143240,4.140097,0.294250,4.50
6,4.139725,4.136901,0.294000,4.49
7,4.137239,4.134649,0.293000,4.49
8,4.135493,4.134054,0.292750,4.49
9,4.134346,4.133797,0.295750,4.49
10,4.133556,4.133249,0.294750,4.49
11,4.132864,4.132939,0.292500,4.50
12,4.132323,4.133479,0.292500,4.49
13,4.131684,4.132097,0.293500,4.49
14,4.131270,4.132490,0.294000,4.49
15,4.130850,4.132771,0.292750,4.49
16,4.130445,4.131019,0.294000,4.49
17,4.130005,4.132976,0.292250,4.48
18,4.129488,4.130756,0.294500,4.50
19,4.129051,4.129335,0.293250,4.50
20,4.126630,4.126066,0.312750,4.50
21,4.121367,4.121969,0.381750,4.50
22,4.119684,4.122317,0.393000,4.50
23,4.118850,4.119381,0.434750,4.51
24,4.118015,4.119033,0.436250,4.49
25,4.117319,4.118239,0.436000,4.50
26,4.116808,4.117396,0.435000,4.49
27,4.116337,4.117834,0.440250,4.50
28,4.116047,4.117025,0.437500,4.50
29,4.115447,4.116591,0.441250,4.50
30,4.114990,4.117523,0.451500,4.51
