layer,head_0,head_1,head_2,head_3,head_4,head_5
0,0.44635510444641113,0.4373895227909088,0.42245718836784363,0.42796871066093445,0.438292533159256,0.3479289412498474
1,0.984754204750061,0.9210382699966431,0.9996396899223328,0.9998685121536255,0.9908738136291504,0.9977074861526489
2,0.9337717890739441,0.9019505977630615,0.85527104139328,0.9882339239120483,0.9943245649337769,0.9859278202056885
3,0.9991000890731812,0.9206663966178894,0.9462083578109741,0.9327744245529175,0.853845477104187,0.9904707670211792
4,0.9960044026374817,0.9767974615097046,0.9962693452835083,0.911189615726471,0.9891083240509033,0.9755416512489319
5,0.9972550868988037,0.9910374283790588,0.993215799331665,0.9856861233711243,0.9898916482925415,0.9964594841003418
