epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.950254,4.640860,0.000000,4.92
2,4.520339,4.440700,0.000000,4.52
3,4.410572,4.383137,0.000000,4.51
4,4.366119,4.345740,0.007000,4.51
5,4.343029,4.329217,0.009500,4.50
6,4.331230,4.317879,0.011000,4.50
7,4.321382,4.306043,0.008500,4.50
8,4.311768,4.297634,0.006750,4.50
9,4.304774,4.290893,0.012500,4.49
10,4.299400,4.284563,0.027000,4.50
11,4.294485,4.280217,0.030750,4.51
12,4.290339,4.274877,0.040750,4.50
13,4.287651,4.272771,0.061250,4.50
14,4.285155,4.270536,0.059000,4.50
15,4.283209,4.268516,0.057750,4.50
16,4.281661,4.268014,0.058750,4.51
17,4.280183,4.265576,0.068250,4.51
18,4.279102,4.264774,0.070000,4.51
19,4.278033,4.263845,0.065750,4.51
20,4.276751,4.263076,0.079500,4.51
21,4.276233,4.262203,0.075500,4.50
22,4.275355,4.261902,0.076250,4.51
23,4.274340,4.260804,0.089250,4.51
24,4.273263,4.259516,0.090250,4.51
25,4.272859,4.259195,0.095000,4.49
26,4.271663,4.258711,0.098250,4.49
27,4.271240,4.257850,0.102000,4.51
28,4.270632,4.256830,0.092250,4.51
29,4.270148,4.256576,0.099750,4.50
30,4.269236,4.256079,0.110250,4.49
