epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.167554,4.156832,0.996000,28.78
2,4.155788,4.155766,0.996000,26.60
3,4.155071,4.155852,0.996000,26.60
4,4.154777,4.155237,0.996000,26.60
5,4.154703,4.155273,0.996000,26.60
6,4.154716,4.155630,0.996000,26.64
7,4.154669,4.155371,0.996000,26.64
8,4.154632,4.155296,0.996000,26.70
9,4.154597,4.154822,0.996000,26.61
10,4.154548,4.154853,0.996000,26.63
11,4.154617,4.155318,0.996000,26.62
12,4.154585,4.155189,0.996000,26.56
13,4.154552,4.154943,0.996000,26.58
14,4.154565,4.155387,0.996000,26.61
15,4.154525,4.154993,0.996000,26.63
16,4.154625,4.155252,0.996000,26.64
17,4.154653,4.154918,0.996000,26.61
18,4.154573,4.154602,0.996000,26.64
19,4.154570,4.155410,0.996000,26.72
20,4.154652,4.154992,0.996000,26.62
21,4.154614,4.155744,0.996000,26.60
22,4.154568,4.154957,0.996000,26.61
23,4.154607,4.154957,0.996000,26.63
24,4.154533,4.155065,0.996000,26.58
25,4.154509,4.155064,0.996000,26.61
26,4.154543,4.154948,0.996000,26.62
27,4.154456,4.155733,0.996000,26.61
28,4.154520,4.155103,0.996000,26.64
29,4.154463,4.155117,0.996000,26.58
30,4.154420,4.155461,0.996000,26.65
