epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,3.990870,3.908153,0.095300,26.88
2,3.866707,3.921796,0.102500,26.57
3,3.901689,3.862900,0.115500,26.56
4,3.870308,3.846028,0.117400,26.56
5,3.866075,3.871215,0.100400,26.55
6,3.868778,3.991448,0.037100,26.55
7,3.921972,3.875753,0.118600,26.55
8,3.858188,3.838087,0.113300,26.54
9,3.871652,3.843677,0.116400,26.55
10,3.850790,3.839768,0.124400,26.53
11,3.866366,3.841271,0.118200,26.55
12,3.878861,3.852347,0.111900,26.53
13,3.853350,3.829060,0.119700,26.54
14,3.845640,3.833254,0.123900,26.53
15,3.838356,3.828467,0.126300,26.53
16,3.847822,3.835970,0.126600,26.51
17,3.852962,3.869932,0.112000,26.50
18,3.856990,3.820214,0.124000,26.50
19,3.840325,3.885657,0.092500,26.50
11,3.836057,3.829949,0.121900,29.37
12,3.859477,3.847108,0.118500,27.55
13,3.873664,3.852538,0.121500,27.54
14,3.851136,3.820741,0.135600,27.53
15,3.848106,3.818895,0.135800,27.54
16,3.842563,3.840165,0.118700,27.53
17,3.849078,3.841377,0.132300,27.53
18,3.841875,3.826850,0.132300,27.52
19,3.838351,3.825054,0.128400,27.53
20,3.841643,3.824782,0.121400,27.52
21,3.841963,3.843423,0.112100,27.53
22,3.857215,3.843386,0.121800,27.52
23,3.854619,3.839623,0.127400,27.52
24,3.860885,3.839192,0.121900,27.52
25,3.853805,3.842302,0.123700,27.58
26,3.863764,3.856368,0.117600,27.52
27,3.856833,3.826460,0.129500,27.53
28,3.830201,3.818503,0.130600,27.52
29,3.827613,3.829627,0.130000,27.52
30,3.828553,3.819382,0.130700,27.53
31,3.822746,3.811781,0.131000,27.58
32,3.817200,3.800103,0.139100,27.59
33,3.812414,3.810865,0.133400,27.59
34,3.816548,3.808533,0.130600,27.59
35,3.813868,3.801286,0.141200,27.58
36,3.803761,3.792580,0.142200,27.59
37,3.806291,3.809215,0.138600,27.58
38,3.811895,3.799639,0.138100,27.60
39,3.808790,3.801265,0.137800,27.58
40,3.804037,3.796927,0.139200,27.58
41,3.808710,3.849021,0.107600,27.58
42,3.798131,3.787947,0.157000,27.59
43,3.789660,3.785840,0.158200,27.58
44,3.796812,3.811304,0.141400,27.59
45,3.797436,3.782266,0.161300,27.58
46,3.785670,3.777299,0.167500,27.59
47,3.784533,3.790508,0.162800,27.58
48,3.795011,3.781688,0.160200,27.59
49,3.784483,3.768827,0.173700,27.59
50,3.774041,3.768873,0.170900,27.59
