epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,2.444080,2.297419,0.282870,26.08
2,2.242214,2.185621,0.319670,25.79
3,2.166765,2.150323,0.320622,25.76
4,2.150257,2.137293,0.322002,25.75
5,2.134781,2.129429,0.325837,25.76
6,2.123823,2.128888,0.323490,25.76
7,2.121338,2.128178,0.327954,25.74
8,2.120467,2.121132,0.329442,25.75
9,2.112959,2.122209,0.326481,25.75
10,2.106913,2.123595,0.324963,25.75
11,2.106229,2.118713,0.328967,25.74
12,2.094460,2.121292,0.328598,25.75
13,2.090430,2.124116,0.329258,25.74
14,2.087366,2.120074,0.328598,25.74
15,2.077638,2.124718,0.328491,25.73
16,2.070123,2.127492,0.328644,25.72
17,2.060789,2.132631,0.330347,25.74
18,2.060662,2.132884,0.329381,25.76
19,2.050530,2.139509,0.330777,25.74
20,2.040180,2.145649,0.328460,25.74
21,2.031357,2.155291,0.327080,25.76
22,2.024282,2.158215,0.330685,25.75
23,2.013517,2.162991,0.327847,25.74
24,2.006421,2.170192,0.329764,25.75
25,2.000245,2.180812,0.331605,25.75
26,1.990575,2.185713,0.330086,25.75
27,1.990747,2.194198,0.330577,25.76
28,1.982139,2.197285,0.331068,25.73
29,1.973508,2.211224,0.328997,25.76
30,1.965038,2.216974,0.330470,25.74
31,1.958938,2.231877,0.327571,25.78
32,1.953027,2.233759,0.329534,25.75
33,1.950173,2.243152,0.329365,25.75
34,1.944459,2.254014,0.329964,25.75
35,1.940967,2.255975,0.328936,25.76
36,1.938615,2.258927,0.329105,25.76
37,1.941424,2.275695,0.329764,25.75
38,1.935677,2.273204,0.330286,25.76
39,1.934291,2.280871,0.331682,25.76
40,1.933645,2.298293,0.328660,25.76
41,1.933460,2.280415,0.328568,25.74
42,1.933734,2.299513,0.328537,25.75
43,1.926332,2.307644,0.326834,25.75
44,1.925353,2.304714,0.331007,25.75
45,1.925553,2.309416,0.328644,25.74
46,1.925130,2.313279,0.330577,25.76
47,1.921234,2.325445,0.328568,25.72
48,1.920778,2.340160,0.328261,25.76
49,1.924353,2.328687,0.328875,25.71
50,1.919755,2.338070,0.326880,25.75
