epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.606231,4.366886,0.000000,5.66
2,4.339951,4.296543,0.091000,4.59
3,4.301557,4.271107,0.090500,4.58
4,4.282119,4.254802,0.165000,4.58
5,4.270898,4.246619,0.171000,4.58
6,4.263298,4.241757,0.145500,4.57
7,4.257985,4.235775,0.165500,4.58
8,4.253698,4.230544,0.222000,4.57
9,4.250198,4.227551,0.213000,4.57
10,4.247224,4.225171,0.216500,4.57
11,4.244867,4.222766,0.289500,4.58
12,4.243031,4.221727,0.242500,4.57
13,4.241280,4.219131,0.279500,4.58
14,4.239477,4.218247,0.283500,4.57
15,4.238595,4.216885,0.288000,4.56
16,4.237463,4.216064,0.269000,4.56
17,4.236038,4.214728,0.286500,4.58
18,4.235612,4.213917,0.318000,4.55
19,4.234364,4.213200,0.347000,4.56
20,4.233642,4.212845,0.347500,4.57
21,4.232703,4.211738,0.372500,4.57
22,4.231725,4.211253,0.328500,4.57
23,4.231165,4.209255,0.359000,4.55
24,4.230903,4.209309,0.415000,4.57
25,4.230117,4.208721,0.372500,4.57
26,4.229442,4.207893,0.372000,4.57
27,4.228821,4.208097,0.394500,4.57
28,4.228386,4.207767,0.418000,4.56
29,4.227719,4.206636,0.368500,4.57
30,4.227347,4.205850,0.414500,4.57
