epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,2.342855,2.106945,0.941078,28.10
2,2.094476,2.063220,0.962156,26.05
3,2.063614,2.044754,0.973772,26.05
4,2.049093,2.036768,0.977465,26.05
5,2.039656,2.031021,0.982774,26.04
6,2.035212,2.030554,0.982016,26.05
7,2.030593,2.023395,0.987106,26.04
8,2.026854,2.019245,0.989341,26.04
9,2.025234,2.023134,0.987026,26.05
10,2.022560,2.022158,0.988164,26.03
11,2.022094,2.021713,0.987445,26.04
12,2.018568,2.021773,0.987924,26.04
13,2.018940,2.015985,0.991138,26.04
14,2.016927,2.016202,0.990958,26.04
15,2.015017,2.013097,0.993852,26.04
16,2.015866,2.014087,0.991617,26.04
17,2.013936,2.010902,0.994411,26.04
18,2.013098,2.016181,0.991297,26.04
19,2.012193,2.007805,0.995988,26.04
20,2.011146,2.012049,0.993553,26.04
21,2.010966,2.014812,0.992275,26.05
22,2.010626,2.011948,0.993313,26.04
23,2.009452,2.014499,0.992675,26.07
24,2.008808,2.009640,0.995309,26.04
25,2.007816,2.009776,0.995429,26.05
26,2.007858,2.011149,0.994910,26.05
27,2.007683,2.011552,0.994770,26.05
28,2.007108,2.008989,0.996148,26.04
29,2.005194,2.012039,0.994691,26.05
30,2.005839,2.009765,0.996088,26.04
31,2.004804,2.010887,0.995888,26.05
32,2.005208,2.010045,0.996287,26.04
33,2.003192,2.011664,0.995509,26.04
34,2.003072,2.011748,0.995589,26.04
35,2.002457,2.008623,0.998104,26.05
36,2.001380,2.011742,0.996367,26.05
37,2.000598,2.012199,0.996587,26.05
38,1.999633,2.012161,0.996707,26.04
39,1.997624,2.012624,0.996806,26.04
40,1.996435,2.018668,0.993393,26.04
41,1.995764,2.019118,0.994092,26.05
42,1.992709,2.017564,0.996487,26.04
43,1.990573,2.019664,0.996467,26.05
44,1.987282,2.022950,0.996906,26.04
45,1.983830,2.021653,0.997705,26.05
46,1.979354,2.026563,0.997246,26.04
47,1.974962,2.034328,0.996766,26.05
48,1.968079,2.041174,0.997705,26.04
49,1.961189,2.041686,0.997265,26.04
50,1.953295,2.049534,0.997445,26.04
