layer,head_0,head_1,head_2,head_3,head_4,head_5
0,0.049417052417993546,0.031152814626693726,0.03162769228219986,0.012393604032695293,0.015097485855221748,0.05958028510212898
1,0.04622110351920128,0.01805719919502735,0.011518295854330063,0.06100718304514885,0.01067590992897749,0.010090074501931667
2,0.03069065324962139,0.0796705037355423,0.0051971119828522205,0.008294201456010342,0.01796417310833931,0.10461372137069702
3,0.02128043957054615,0.0032938525546342134,0.003978608176112175,0.03947500139474869,0.05994514748454094,0.015111465007066727
4,0.016608944162726402,0.019756564870476723,0.01721721515059471,0.015934035181999207,0.015688147395849228,0.02421661652624607
5,0.0018253776943311095,0.0017775979358702898,0.09221551567316055,0.0039451271295547485,0.0020394916646182537,0.0037193349562585354
