epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.514911,4.222218,0.289250,6.48
2,4.196702,4.173835,0.289250,4.48
3,4.163022,4.151416,0.299500,4.48
4,4.148148,4.144299,0.298250,4.48
5,4.142991,4.141581,0.299000,4.49
6,4.140380,4.140071,0.305500,4.49
7,4.138809,4.137759,0.299000,4.49
8,4.136698,4.134155,0.304500,4.49
9,4.134179,4.130894,0.300000,4.50
10,4.130185,4.126759,0.382000,4.50
11,4.127302,4.124916,0.396000,4.51
12,4.125720,4.123512,0.400000,4.49
13,4.124415,4.122512,0.398750,4.50
14,4.123368,4.121682,0.436750,4.48
15,4.122434,4.120859,0.439500,4.47
16,4.121594,4.119997,0.445250,4.49
17,4.120949,4.119640,0.444000,4.49
18,4.118969,4.116827,0.444500,4.49
19,4.117435,4.115625,0.444500,4.49
20,4.116519,4.115415,0.447000,4.48
21,4.115793,4.115162,0.462500,4.48
22,4.115443,4.114628,0.465500,4.49
23,4.114931,4.114143,0.466250,4.48
24,4.114573,4.113883,0.463500,4.45
25,4.114178,4.113758,0.463250,4.47
26,4.113937,4.113331,0.463250,4.48
27,4.113608,4.113159,0.473250,4.48
28,4.113405,4.112866,0.476500,4.47
29,4.113240,4.112797,0.473250,4.48
30,4.112972,4.112560,0.476500,4.49
