epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.453067,6.315694,0.000015,17.21
2,8.511010,5.495942,0.006888,16.58
3,5.981232,5.551175,0.009634,16.58
4,5.700062,5.567018,0.009634,16.59
5,5.719431,5.594082,0.005108,16.67
6,5.665608,5.612045,0.009173,16.66
7,5.649707,5.580965,0.006949,16.69
8,5.831485,5.627262,0.000153,16.67
9,6.345930,4.878573,0.000031,16.68
10,5.364109,5.628648,0.000015,16.65
11,5.324978,5.629932,0.003237,16.67
12,5.268835,5.664027,0.004111,16.66
13,5.255050,5.735727,0.001933,16.65
14,5.134490,5.553729,0.005216,16.65
15,4.638907,5.814412,0.002255,16.66
16,5.242486,5.753149,0.003083,16.65
17,5.378401,nan,0.010109,16.66
18,5.698513,nan,0.010339,16.60
19,5.718108,nan,0.010355,6.99
20,5.768890,nan,0.010355,6.96
21,nan,nan,0.010355,6.96
22,nan,nan,0.010355,6.96
23,nan,nan,0.010355,6.95
24,nan,nan,0.010355,6.95
25,nan,nan,0.010355,6.95
26,nan,nan,0.010355,6.96
27,nan,nan,0.010355,6.94
28,nan,nan,0.010355,6.95
29,nan,nan,0.010355,6.95
30,nan,nan,0.010355,6.95
31,nan,nan,0.010355,6.95
32,nan,nan,0.010355,6.95
33,nan,nan,0.010355,6.97
34,nan,nan,0.010355,6.95
35,nan,nan,0.010355,6.95
36,nan,nan,0.010355,6.94
37,nan,nan,0.010355,6.93
38,nan,nan,0.010355,6.95
39,nan,nan,0.010355,6.96
40,nan,nan,0.010355,6.95
41,nan,nan,0.010355,6.95
42,nan,nan,0.010355,6.95
43,nan,nan,0.010355,6.95
44,nan,nan,0.010355,6.96
45,nan,nan,0.010355,6.95
46,nan,nan,0.010355,6.94
47,nan,nan,0.010355,6.92
48,nan,nan,0.010355,6.95
49,nan,nan,0.010355,6.95
50,nan,nan,0.010355,6.97
