epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.869275,4.865569,0.000000,691.85
2,4.862129,4.860032,0.015000,690.56
3,4.858740,4.856385,0.992500,690.61
4,4.856257,4.855935,1.000000,690.65
5,4.855927,4.855779,1.000000,692.89
6,4.855775,4.855631,1.000000,691.50
7,4.855679,4.855938,1.000000,691.07
8,4.855615,4.855581,1.000000,690.74
9,4.855559,4.855688,1.000000,690.43
10,4.855521,4.855732,1.000000,690.87
11,4.855489,4.855656,1.000000,691.13
12,4.855465,4.855566,1.000000,690.76
13,4.855429,4.855575,1.000000,690.72
14,4.855491,4.855525,1.000000,690.88
15,4.855399,4.855477,1.000000,690.92
16,4.855375,4.855418,1.000000,691.13
17,4.855351,4.855644,1.000000,691.23
18,4.855336,4.855557,1.000000,691.17
19,4.855319,4.855629,1.000000,690.87
20,4.855494,4.855461,1.000000,691.19
