layer,head_0,head_1,head_2,head_3,head_4,head_5
0,0.9990269541740417,1.0,0.9999999403953552,1.0,0.9998162984848022,0.9998578429222107
1,0.9997237324714661,1.0,0.9994311332702637,0.9999138116836548,1.0,0.9998863935470581
2,0.9999969601631165,0.9998943209648132,0.9999958276748657,0.9999539852142334,0.9995802640914917,0.9999992847442627
3,1.0,1.0,0.9995502233505249,0.9960724115371704,0.9980531930923462,0.9999999403953552
4,1.0,0.9992820024490356,1.0,0.9997832775115967,1.0,0.9999575614929199
5,0.9998028874397278,1.0,1.0,1.0,1.0,0.9999903440475464
