layer,head_0,head_1,head_2,head_3,head_4,head_5
0,0.05354265123605728,0.0035405331291258335,0.03386591374874115,0.023849213495850563,0.0354493223130703,0.02929641306400299
1,0.0199205931276083,0.004436350893229246,0.009978336282074451,0.016957921907305717,0.0021492515224963427,0.006680242717266083
2,0.0049291858449578285,0.01222796831279993,0.008435734547674656,0.023892171680927277,0.04706903547048569,0.014176870696246624
3,0.014147883281111717,0.015933092683553696,0.0632581040263176,0.1627458930015564,0.14622868597507477,0.009201733395457268
4,0.0053955744951963425,0.05893595516681671,0.013165239244699478,0.039844416081905365,0.008627978153526783,0.014011494815349579
5,0.01334433350712061,0.008437830954790115,0.007351870648562908,0.014468100853264332,0.010883818380534649,0.014278252609074116
