epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.764413,4.469481,0.000000,4.96
2,4.406193,4.356929,0.001000,4.57
3,4.338727,4.316619,0.010750,4.57
4,4.309884,4.294264,0.038000,4.56
5,4.293796,4.277459,0.057500,4.57
6,4.281614,4.270078,0.065500,4.57
7,4.274423,4.262332,0.085750,4.57
8,4.268875,4.258764,0.114750,4.57
9,4.265056,4.254987,0.121750,4.56
10,4.262034,4.252007,0.138000,4.56
11,4.259310,4.249884,0.138000,4.56
12,4.257093,4.248270,0.154500,4.56
13,4.254715,4.245072,0.146750,4.56
14,4.252209,4.241876,0.180500,4.56
15,4.250084,4.241349,0.176250,4.57
16,4.248364,4.240249,0.185500,4.57
17,4.246256,4.235859,0.187500,4.56
18,4.244281,4.233851,0.202500,4.56
19,4.242684,4.232522,0.220500,4.56
20,4.240605,4.230363,0.207000,4.56
21,4.239239,4.228829,0.238000,4.56
22,4.237757,4.227166,0.220000,4.56
23,4.236277,4.225434,0.227750,4.56
24,4.234664,4.224203,0.227500,4.55
25,4.233517,4.222307,0.243000,4.56
26,4.232097,4.221037,0.257250,4.56
27,4.231232,4.218278,0.247250,4.56
28,4.229775,4.217870,0.247250,4.55
29,4.228285,4.217372,0.252250,4.56
30,4.227383,4.216043,0.264250,4.57
