epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.844629,4.811135,0.799000,6.44
2,4.813078,4.807927,0.795500,4.85
3,4.807763,4.805284,0.804000,4.85
4,4.804601,4.804112,0.824000,4.84
5,4.802149,4.801760,0.893000,4.84
6,4.799644,4.799415,0.948500,4.84
7,4.800384,4.801239,0.897000,4.83
8,4.800020,4.799632,0.961000,4.84
9,4.799024,4.799970,0.940500,4.83
10,4.798625,4.799705,0.948000,4.84
11,4.798271,4.798709,0.945500,4.84
12,4.798538,4.799652,0.939500,4.83
13,4.798530,4.798650,0.938000,4.83
14,4.797948,4.798665,0.946000,4.83
15,4.798048,4.798756,0.949000,4.84
16,4.798239,4.800477,0.943500,4.83
17,4.798816,4.800555,0.954500,4.83
18,4.799002,4.801335,0.949000,4.84
19,4.799031,4.801668,0.927500,4.83
20,4.799608,4.801307,0.945000,4.83
21,4.799300,4.800970,0.945500,4.84
22,4.799218,4.800675,0.948500,4.83
23,4.799179,4.801069,0.942500,4.83
24,4.799941,4.801901,0.930500,4.83
25,4.800736,4.802219,0.940500,4.83
26,4.800352,4.801894,0.943500,4.84
27,4.799524,4.800504,0.958000,4.83
28,4.798496,4.800411,0.959000,4.84
29,4.798760,4.800750,0.961500,4.83
30,4.798974,4.801652,0.962000,4.83
