epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,0.411963,0.340457,0.514531,25.99
2,0.340635,0.336573,0.517176,25.72
3,0.336133,0.333318,0.518343,25.72
4,0.334549,0.332133,0.519281,25.73
5,0.332074,0.331444,0.521048,25.71
6,0.331316,0.328762,0.524361,25.66
7,0.329807,0.326587,0.529531,25.65
8,0.327797,0.326077,0.531317,25.69
9,0.326561,0.325461,0.533124,25.66
10,0.326477,0.325793,0.531846,25.64
11,0.326836,0.325114,0.533164,25.64
12,0.324951,0.323543,0.535768,25.67
13,0.325812,0.325458,0.532216,25.73
14,0.324070,0.322167,0.538064,25.71
15,0.323595,0.323734,0.534940,25.72
16,0.322461,0.321747,0.538024,25.69
17,0.322401,0.321786,0.538004,25.70
18,0.322608,0.321797,0.538802,25.69
19,0.322279,0.321467,0.539072,25.70
20,0.322185,0.321507,0.539172,25.69
21,0.323255,0.321022,0.539591,25.72
22,0.322446,0.321263,0.539741,25.70
23,0.321886,0.320389,0.542405,25.70
24,0.321975,0.321777,0.540060,25.69
25,0.322206,0.319885,0.544621,25.70
26,0.320359,0.318421,0.547206,25.71
27,0.319937,0.318715,0.547146,25.72
28,0.320884,0.319857,0.545020,25.72
29,0.320924,0.319982,0.544541,25.74
30,0.320705,0.318682,0.547236,25.70
31,0.319600,0.318140,0.548184,25.72
32,0.320116,0.318246,0.547675,25.71
33,0.318680,0.317845,0.549022,25.70
34,0.319727,0.318170,0.548054,25.70
35,0.319339,0.317487,0.549381,25.69
36,0.319434,0.319435,0.545419,25.69
37,0.319682,0.319498,0.545649,25.69
38,0.319791,0.317707,0.548922,25.70
39,0.318398,0.317476,0.549132,25.69
40,0.318438,0.317954,0.548373,25.70
41,0.319178,0.318700,0.547036,25.68
42,0.318777,0.317697,0.548703,25.70
43,0.318155,0.317285,0.550060,25.70
44,0.319221,0.317839,0.549052,25.69
45,0.318209,0.318464,0.547625,25.69
46,0.318435,0.316929,0.550449,25.70
47,0.318141,0.317291,0.549741,25.67
48,0.318741,0.318330,0.547824,25.69
49,0.317865,0.317360,0.549661,25.70
50,0.317448,0.316569,0.550868,25.68
