epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.372426,4.180947,0.285250,6.45
2,4.159582,4.144942,0.288750,4.74
3,4.140588,4.136059,0.292500,4.74
4,4.133104,4.128807,0.311500,4.73
5,4.126822,4.123845,0.373750,4.73
6,4.123466,4.121822,0.392500,4.73
7,4.121139,4.119710,0.428750,4.74
8,4.119321,4.118628,0.439750,4.73
9,4.118065,4.117824,0.447750,4.73
10,4.116813,4.116424,0.448000,4.74
11,4.115520,4.114177,0.449000,4.74
12,4.113221,4.111692,0.471000,4.73
13,4.111575,4.110612,0.465500,4.73
14,4.110368,4.109340,0.471250,4.73
15,4.109289,4.110125,0.464750,4.73
16,4.108637,4.107824,0.472750,4.73
17,4.107968,4.107678,0.477750,4.73
18,4.107401,4.107850,0.478750,4.73
19,4.106951,4.106866,0.482000,4.62
20,4.106588,4.106596,0.484500,4.56
21,4.106124,4.106496,0.484250,4.56
22,4.105877,4.106156,0.482000,4.56
23,4.105654,4.105705,0.486250,4.56
24,4.105474,4.105455,0.492000,4.56
25,4.105137,4.105110,0.495250,4.56
26,4.104989,4.105181,0.497000,4.56
27,4.104826,4.104693,0.497500,4.57
28,4.104521,4.104584,0.495250,4.56
29,4.104418,4.105018,0.499250,4.56
30,4.104216,4.104541,0.499250,4.56
