layer,head_0,head_1,head_2,head_3,head_4,head_5
0,5.885764122009277,5.848226547241211,5.885517120361328,5.885012626647949,5.888894557952881,5.8921027183532715
1,5.574985504150391,5.436217308044434,5.211946487426758,5.622867107391357,4.351572513580322,3.5681748390197754
2,5.359392166137695,3.5514016151428223,5.11482572555542,3.875171184539795,5.215570449829102,5.229455947875977
3,4.9008893966674805,5.318479537963867,3.827072858810425,5.164724826812744,4.6432037353515625,4.174131393432617
4,5.273125648498535,5.137368679046631,2.7960448265075684,3.7985339164733887,5.050948143005371,3.791602611541748
5,3.4938883781433105,3.4783775806427,2.2320289611816406,2.155165195465088,2.0624337196350098,1.8983501195907593
