layer,head_0,head_1,head_2,head_3,head_4,head_5
0,1.0,1.0,1.0,1.0,0.9999822378158569,0.9999966025352478
1,1.0,0.9999997615814209,1.0,0.9999997019767761,0.9999938607215881,1.0
2,0.9999455213546753,1.0,0.9999494552612305,1.0,1.0,1.0
3,1.0,1.0,0.999933660030365,0.9998012781143188,0.9999525547027588,0.9999847412109375
4,1.0,0.9999999403953552,1.0,0.9999966621398926,0.9999953508377075,0.9999998807907104
5,1.0,0.9999996423721313,1.0,0.9999989867210388,1.0,1.0
