layer,head_0,head_1,head_2,head_3,head_4,head_5
0,0.034484777599573135,0.0024043682496994734,0.03127845749258995,0.002808541525155306,0.011288842186331749,0.0073250471614301205
1,0.005301200319081545,0.007198962848633528,0.003147481707856059,0.005631412845104933,0.18251873552799225,0.02222023904323578
2,0.0014256300637498498,0.007643203716725111,0.04956759884953499,0.001957601634785533,0.0011296472512185574,0.04558395594358444
3,0.06597357988357544,0.024600885808467865,0.273689866065979,0.009360205382108688,0.007042841985821724,0.01176362857222557
4,0.3279952108860016,0.007337644696235657,0.011652568355202675,0.1974579393863678,0.18197861313819885,0.002319483319297433
5,0.013450060971081257,0.003586389124393463,0.21063052117824554,0.006722653284668922,0.014154750853776932,0.003229345427826047
