epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.166733,4.161060,1.000000,68.72
2,4.159164,4.161287,1.000000,67.23
3,4.158797,4.158423,1.000000,67.46
4,4.158702,4.160153,1.000000,67.58
5,4.158595,4.158355,1.000000,67.59
6,4.158428,4.157867,1.000000,67.70
7,4.158400,4.158577,1.000000,67.67
8,4.158266,4.159011,1.000000,67.64
9,4.158247,4.159111,1.000000,67.60
10,4.158119,4.160629,1.000000,67.54
11,4.158121,4.160237,1.000000,67.59
12,4.158125,4.158044,1.000000,67.53
13,4.158144,4.161965,1.000000,67.48
14,4.158169,4.159069,1.000000,67.46
15,4.158202,4.158037,1.000000,67.46
16,4.158175,4.159978,1.000000,67.40
17,4.158179,4.161158,1.000000,67.41
18,4.158221,4.158267,1.000000,67.33
19,4.158291,4.158566,1.000000,67.31
20,4.158228,4.159242,1.000000,67.32
21,4.158280,4.157236,1.000000,67.34
22,4.158267,4.160964,1.000000,67.33
23,4.158282,4.161527,1.000000,67.33
24,4.158294,4.158351,1.000000,67.29
25,4.158297,4.160628,1.000000,67.34
26,4.158320,4.157443,1.000000,67.34
27,4.158302,4.157156,1.000000,67.29
28,4.158321,4.158528,1.000000,67.29
29,4.158353,4.156816,1.000000,67.31
30,4.158359,4.157854,1.000000,67.27
