epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.168844,4.159980,1.000000,172.00
2,4.159313,4.159044,1.000000,170.05
3,4.159431,4.160362,1.000000,169.32
4,4.159054,4.158712,1.000000,169.25
5,4.158919,4.159800,1.000000,169.27
6,4.158815,4.158267,1.000000,169.24
7,4.158751,4.159412,1.000000,169.26
8,4.158664,4.158742,1.000000,169.25
9,4.158660,4.158082,1.000000,169.25
10,4.158601,4.157273,1.000000,169.26
11,4.158529,4.161100,1.000000,169.28
12,4.158576,4.158556,1.000000,169.25
13,4.158434,4.159865,0.999500,169.22
14,4.158489,4.158414,1.000000,169.25
15,4.158480,4.158438,0.999000,169.32
16,4.158365,4.158349,1.000000,169.32
17,4.158380,4.158310,0.999500,169.32
18,4.158292,4.157757,0.999000,169.33
19,4.158259,4.158270,0.999000,169.33
20,4.158264,4.159190,1.000000,169.34
21,4.158186,4.156934,1.000000,169.35
22,4.158202,4.158204,1.000000,169.35
23,4.158236,4.157651,1.000000,169.39
24,4.158237,4.157707,0.998000,169.48
25,4.158224,4.157698,0.998500,169.47
26,4.158142,4.158678,0.999000,169.38
27,4.158226,4.157223,0.998500,169.29
28,4.158188,4.157689,0.995500,169.24
29,4.158235,4.156730,0.999000,169.23
30,4.158173,4.159080,0.997500,169.23
