epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.772685,4.461504,0.000000,3.74
2,4.416177,4.354766,0.000000,3.35
3,4.352029,4.315094,0.020000,3.35
4,4.325828,4.295396,0.040500,3.35
5,4.312770,4.286389,0.054000,3.34
6,4.305485,4.280122,0.052000,3.34
7,4.299734,4.274887,0.087000,3.35
8,4.295710,4.272080,0.108000,3.34
9,4.293399,4.270419,0.109500,3.34
10,4.291721,4.269287,0.140500,3.35
11,4.290316,4.267842,0.147000,3.34
12,4.289032,4.266866,0.161500,3.34
13,4.287674,4.264992,0.167000,3.35
14,4.286331,4.264443,0.149500,3.35
15,4.284598,4.262828,0.176500,3.34
16,4.282960,4.260798,0.183500,3.34
17,4.281548,4.259543,0.213500,3.34
18,4.280194,4.258697,0.191000,3.34
19,4.279430,4.257194,0.203500,3.35
20,4.278463,4.256629,0.212000,3.35
21,4.277416,4.255725,0.194000,3.35
22,4.276999,4.255270,0.219000,3.35
23,4.276154,4.254461,0.221000,3.36
24,4.275396,4.253819,0.220500,3.37
25,4.274524,4.252764,0.214000,3.37
26,4.274139,4.252494,0.213000,3.37
27,4.273453,4.251579,0.218000,3.37
28,4.272874,4.250572,0.218500,3.37
29,4.272118,4.249202,0.217500,3.37
30,4.271598,4.248467,0.229000,3.37
