epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.592534,4.244719,0.289250,6.24
2,4.212613,4.193067,0.289250,4.46
3,4.184023,4.171282,0.289250,4.47
4,4.164998,4.153138,0.289500,4.46
5,4.148453,4.141639,0.293500,4.48
6,4.141530,4.140016,0.294250,4.47
7,4.138432,4.136514,0.302500,4.47
8,4.136728,4.137199,0.298750,4.45
9,4.135303,4.135128,0.296500,4.46
10,4.134309,4.133506,0.307000,4.48
11,4.133381,4.131754,0.303750,4.48
12,4.132671,4.134941,0.299000,4.48
13,4.132213,4.132977,0.300000,4.47
14,4.131854,4.133019,0.305000,4.46
15,4.131453,4.134262,0.306000,4.48
16,4.130975,4.135006,0.297250,4.47
17,4.130778,4.136351,0.300000,4.47
18,4.130574,4.135406,0.297500,4.47
19,4.130190,4.133519,0.295750,4.46
20,4.129923,4.134331,0.303250,4.45
21,4.129514,4.132933,0.300500,4.45
22,4.129260,4.130181,0.301250,4.46
23,4.129035,4.133485,0.300750,4.45
24,4.128599,4.129138,0.302000,4.45
25,4.128253,4.127701,0.305000,4.45
26,4.127667,4.127979,0.310250,4.46
27,4.127364,4.128526,0.323500,4.44
28,4.126321,4.127261,0.337000,4.44
29,4.124845,4.127725,0.400750,4.46
30,4.122861,4.125332,0.417750,4.46
