epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.720854,4.297548,0.289250,6.24
2,4.237929,4.205283,0.289250,4.46
3,4.197488,4.188959,0.289250,4.46
4,4.183631,4.174205,0.289500,4.45
5,4.169188,4.162863,0.290500,4.45
6,4.157393,4.147320,0.295500,4.46
7,4.145912,4.142313,0.298000,4.47
8,4.141226,4.140115,0.296750,4.46
9,4.138456,4.137426,0.298000,4.46
10,4.137036,4.136884,0.295500,4.46
11,4.135940,4.137145,0.297750,4.45
12,4.135002,4.136331,0.299750,4.45
13,4.134281,4.134345,0.294750,4.46
14,4.133754,4.134884,0.298000,4.46
15,4.133320,4.134877,0.299500,4.45
16,4.133041,4.133795,0.298000,4.45
17,4.132706,4.133570,0.296750,4.45
18,4.132333,4.133352,0.299750,4.45
19,4.132035,4.132540,0.297750,4.45
20,4.131819,4.132586,0.298750,4.46
21,4.131531,4.132611,0.304250,4.45
22,4.131556,4.131938,0.299250,4.45
23,4.131288,4.132439,0.304500,4.45
24,4.130966,4.132251,0.304250,4.45
25,4.130923,4.130308,0.299750,4.45
26,4.130891,4.130323,0.296000,4.46
27,4.130773,4.132478,0.298750,4.45
28,4.130628,4.130543,0.302250,4.45
29,4.130507,4.131764,0.299000,4.45
30,4.130367,4.130811,0.299000,4.45
