epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,0.304449,0.189165,0.718185,26.07
2,0.170325,0.150011,0.768772,25.76
3,0.146533,0.134541,0.790881,25.73
4,0.137368,0.127506,0.801114,25.74
5,0.131323,0.125575,0.803141,25.74
6,0.128467,0.123330,0.806837,25.72
7,0.125144,0.121578,0.807853,25.72
8,0.123368,0.123051,0.806580,25.72
9,0.121504,0.122009,0.809779,25.72
10,0.120259,0.116421,0.814946,25.74
11,0.118660,0.115443,0.816297,25.78
12,0.120789,0.120039,0.810993,25.75
13,0.120384,0.113944,0.816836,25.74
14,0.117368,0.115363,0.815699,25.73
15,0.116787,0.114181,0.816907,25.73
16,0.118362,0.116107,0.814617,25.72
17,0.115836,0.118476,0.812165,25.71
18,0.118386,0.116675,0.814216,25.71
19,0.116967,0.114608,0.816357,25.76
20,0.114486,0.116581,0.814426,25.71
21,0.115459,0.112734,0.819521,25.73
22,0.120502,0.117157,0.813038,25.73
23,0.116645,0.115517,0.815078,25.72
24,0.115439,0.116415,0.813750,25.72
25,0.119680,0.116307,0.813487,25.73
26,0.115937,0.115928,0.814695,25.73
27,0.115005,0.113849,0.817637,25.72
28,0.114004,0.112087,0.818546,25.74
29,0.113783,0.113966,0.815729,25.72
30,0.117420,0.115962,0.815532,25.73
31,0.114414,0.113183,0.817302,25.73
32,0.115148,0.119794,0.810030,25.71
33,0.115787,0.114989,0.816381,25.71
34,0.114992,0.117138,0.813200,25.72
35,0.116209,0.115494,0.815113,25.72
36,0.115514,0.114851,0.815873,25.73
37,0.114014,0.116988,0.813600,25.73
38,0.113913,0.114196,0.816549,25.72
39,0.114424,0.113834,0.817930,25.72
40,0.112245,0.112855,0.818480,25.73
41,0.113152,0.115708,0.813923,25.72
42,0.116396,0.116479,0.814091,25.72
43,0.113861,0.115027,0.815179,25.73
44,0.114650,0.115644,0.814994,25.71
45,0.113937,0.113632,0.817266,25.73
46,0.111992,0.113882,0.816507,25.72
47,0.112953,0.116718,0.814025,25.73
48,0.114938,0.114607,0.816489,25.71
49,0.112846,0.113113,0.817380,25.74
50,0.112138,0.113389,0.817745,25.72
