epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.874220,4.866115,0.009000,246.51
2,4.866361,4.865064,0.008000,246.29
3,4.864703,4.863097,0.047000,246.04
4,4.862480,4.861594,0.093500,246.26
5,4.861573,4.860971,0.136500,246.33
6,4.861102,4.860793,0.171500,246.57
7,4.860519,4.859852,0.379000,246.62
8,4.858872,4.857895,0.824500,246.44
9,4.857566,4.857292,0.908500,246.15
10,4.856973,4.856937,0.965500,246.11
11,4.856741,4.857051,0.990500,246.08
12,4.856545,4.857061,0.989000,246.16
13,4.856415,4.856956,0.998000,246.17
14,4.856265,4.856925,1.000000,246.21
15,4.856107,4.857212,1.000000,246.23
16,4.855929,4.857330,0.997500,246.24
17,4.855719,4.857778,0.999500,246.21
18,4.855507,4.857725,1.000000,246.33
19,4.855249,4.858061,1.000000,246.15
20,4.855008,4.858333,0.992500,245.96
21,4.854703,4.858545,1.000000,246.00
22,4.854428,4.858676,0.996000,245.99
23,4.854128,4.858771,1.000000,246.01
24,4.853791,4.859384,1.000000,245.98
25,4.853496,4.859266,0.999500,245.96
26,4.853203,4.859872,0.997000,245.97
27,4.852857,4.860359,0.999000,245.98
28,4.852561,4.860655,1.000000,245.99
29,4.852233,4.860681,1.000000,246.02
30,4.851907,4.860839,1.000000,246.03
